recorded_time,temperature,sensor_type
2021-04-27T00:00,-3.4564971751412408,UNKNOWN
2021-04-27T00:01,-3.4564971751412408,UNKNOWN
2021-04-27T00:02,-3.4564971751412408,UNKNOWN
2021-04-27T00:03,-3.556497175141242,UNKNOWN
2021-04-27T00:04,-3.65649717514124,UNKNOWN
2021-04-27T00:05,-3.7564971751412415,UNKNOWN
2021-04-27T00:06,-3.7564971751412415,UNKNOWN
2021-04-27T00:07,-3.9564971751412408,UNKNOWN
2021-04-27T00:08,-3.9564971751412408,UNKNOWN
2021-04-27T00:09,-4.15649717514124,UNKNOWN
2021-04-27T00:10,-4.056497175141242,UNKNOWN
2021-04-27T00:11,-4.356497175141243,UNKNOWN
2021-04-27T00:12,-4.456497175141241,UNKNOWN
2021-04-27T00:13,-4.65649717514124,UNKNOWN
2021-04-27T00:19,-4.65649717514124,UNKNOWN
2021-04-27T00:20,-4.456497175141241,UNKNOWN
2021-04-27T00:21,-4.2564971751412415,UNKNOWN
2021-04-27T00:22,-4.056497175141242,UNKNOWN
2021-04-27T00:23,-3.556497175141242,UNKNOWN
2021-04-27T00:24,-3.056497175141242,UNKNOWN
2021-04-27T00:25,-3.2564971751412415,UNKNOWN
2021-04-27T00:26,-3.056497175141242,UNKNOWN
2021-04-27T00:27,-2.9564971751412408,UNKNOWN
2021-04-27T00:28,-2.7564971751412415,UNKNOWN
2021-04-27T00:29,-2.356497175141243,UNKNOWN
2021-04-27T00:30,-2.056497175141242,UNKNOWN
2021-04-27T00:31,-1.9564971751412408,UNKNOWN
2021-04-27T00:32,-1.7564971751412415,UNKNOWN
2021-04-27T00:33,-1.5564971751412422,UNKNOWN
2021-04-27T00:34,-1.2564971751412415,UNKNOWN
2021-04-27T00:35,-1.15649717514124,UNKNOWN
2021-04-27T00:36,-1.15649717514124,UNKNOWN
2021-04-27T00:37,-1.2564971751412415,UNKNOWN
2021-04-27T00:38,-1.2564971751412415,UNKNOWN
2021-04-27T00:39,-1.2564971751412415,UNKNOWN
2021-04-27T00:40,-1.2564971751412415,UNKNOWN
2021-04-27T00:41,-1.2564971751412415,UNKNOWN
2021-04-27T00:42,-1.15649717514124,UNKNOWN
2021-04-27T00:43,-1.15649717514124,UNKNOWN
2021-04-27T00:44,-1.15649717514124,UNKNOWN
2021-04-27T00:45,-1.15649717514124,UNKNOWN
2021-04-27T00:46,-1.2564971751412415,UNKNOWN
2021-04-27T00:47,-1.4564971751412408,UNKNOWN
2021-04-27T00:48,-1.65649717514124,UNKNOWN
2021-04-27T00:49,-1.7564971751412415,UNKNOWN
2021-04-27T00:50,-1.65649717514124,UNKNOWN
2021-04-27T00:51,-1.856497175141243,UNKNOWN
2021-04-27T00:52,-2.056497175141242,UNKNOWN
2021-04-27T00:53,-2.356497175141243,UNKNOWN
2021-04-27T00:54,-2.056497175141242,UNKNOWN
2021-04-27T00:55,-1.5564971751412422,UNKNOWN
2021-04-27T00:56,-1.2564971751412415,UNKNOWN
2021-04-27T00:57,-0.9564971751412408,UNKNOWN
2021-04-27T00:58,-0.8564971751412429,UNKNOWN
2021-04-27T00:59,-0.5564971751412422,UNKNOWN
2021-04-27T01:00,-0.4564971751412408,UNKNOWN
2021-04-27T01:01,-0.3564971751412429,UNKNOWN
2021-04-27T01:02,-0.15649717514124006,UNKNOWN
