recorded_time,temperature,sensor_type
2021-05-13T00:00,0.7864734299516911,UNKNOWN
2021-05-13T00:01,0.6864734299516897,UNKNOWN
2021-05-13T00:02,0.6864734299516897,UNKNOWN
2021-05-13T00:03,0.4864734299516904,UNKNOWN
2021-05-13T00:04,0.4864734299516904,UNKNOWN
2021-05-13T00:05,0.4864734299516904,UNKNOWN
2021-05-13T00:06,0.4864734299516904,UNKNOWN
2021-05-13T00:07,0.5864734299516918,UNKNOWN
2021-05-13T00:08,0.5864734299516918,UNKNOWN
2021-05-13T00:09,0.4864734299516904,UNKNOWN
2021-05-13T00:10,0.4864734299516904,UNKNOWN
2021-05-13T00:11,0.38647342995169254,UNKNOWN
2021-05-13T00:12,0.38647342995169254,UNKNOWN
2021-05-13T00:13,0.4864734299516904,UNKNOWN
2021-05-13T00:14,0.4864734299516904,UNKNOWN
2021-05-13T00:15,0.1864734299516897,UNKNOWN
2021-05-13T00:16,-0.013526570048309594,UNKNOWN
2021-05-13T00:17,-0.013526570048309594,UNKNOWN
2021-05-13T00:18,-0.013526570048309594,UNKNOWN
2021-05-13T00:19,-0.3135265700483103,UNKNOWN
2021-05-13T00:20,-0.8135265700483103,UNKNOWN
2021-05-13T00:21,-1.1135265700483075,UNKNOWN
2021-05-13T00:22,-1.5135265700483096,UNKNOWN
2021-05-13T00:23,-1.6135265700483075,UNKNOWN
2021-05-13T00:24,-1.7135265700483089,UNKNOWN
2021-05-13T00:25,-1.9135265700483082,UNKNOWN
2021-05-13T00:26,-1.9135265700483082,UNKNOWN
2021-05-13T00:27,-1.9135265700483082,UNKNOWN
2021-05-13T00:28,-1.9135265700483082,UNKNOWN
2021-05-13T00:29,-1.8135265700483103,UNKNOWN
2021-05-13T00:30,-1.8135265700483103,UNKNOWN
2021-05-13T00:31,-1.9135265700483082,UNKNOWN
2021-05-13T00:32,-2.0135265700483096,UNKNOWN
2021-05-13T00:33,-1.9135265700483082,UNKNOWN
2021-05-13T00:34,-1.5135265700483096,UNKNOWN
2021-05-13T00:35,-0.9135265700483082,UNKNOWN
2021-05-13T00:36,-0.9135265700483082,UNKNOWN
2021-05-13T00:37,-1.0135265700483096,UNKNOWN
2021-05-13T00:38,-1.0135265700483096,UNKNOWN
2021-05-13T00:39,-1.0135265700483096,UNKNOWN
2021-05-13T00:40,-1.1135265700483075,UNKNOWN
2021-05-13T00:41,-1.2135265700483089,UNKNOWN
2021-05-13T00:42,-1.3135265700483103,UNKNOWN
2021-05-13T00:43,-1.3135265700483103,UNKNOWN
2021-05-13T00:44,-1.4135265700483082,UNKNOWN
2021-05-13T00:45,-1.4135265700483082,UNKNOWN
2021-05-13T00:46,-1.3135265700483103,UNKNOWN
2021-05-13T00:47,-1.3135265700483103,UNKNOWN
2021-05-13T00:48,-1.4135265700483082,UNKNOWN
2021-05-13T00:49,-1.6135265700483075,UNKNOWN
2021-05-13T00:50,-1.8135265700483103,UNKNOWN
2021-05-13T00:51,-1.8135265700483103,UNKNOWN
2021-05-13T00:52,-1.6135265700483075,UNKNOWN
2021-05-13T00:53,-1.1135265700483075,UNKNOWN
2021-05-13T00:54,-0.6135265700483075,UNKNOWN
2021-05-13T00:55,-0.11352657004830746,UNKNOWN
2021-05-13T00:56,0.2864734299516911,UNKNOWN
2021-05-13T00:57,0.7864734299516911,UNKNOWN
2021-05-13T00:58,1.0864734299516918,UNKNOWN
2021-05-13T00:59,1.4864734299516904,UNKNOWN
2021-05-13T01:00,1.7864734299516911,UNKNOWN
2021-05-13T01:01,1.9864734299516904,UNKNOWN
2021-05-13T01:02,2.286473429951691,UNKNOWN
2021-05-13T01:03,2.486473429951694,UNKNOWN
2021-05-13T01:04,2.6864734299516897,UNKNOWN
2021-05-13T01:05,2.786473429951691,UNKNOWN
2021-05-13T01:06,2.986473429951694,UNKNOWN
2021-05-13T01:07,3.1864734299516897,UNKNOWN
2021-05-13T01:08,3.286473429951691,UNKNOWN
2021-05-13T01:09,3.1864734299516897,UNKNOWN
2021-05-13T01:10,3.0864734299516883,UNKNOWN
2021-05-13T01:11,2.986473429951694,UNKNOWN
2021-05-13T01:12,2.8864734299516925,UNKNOWN
2021-05-13T01:13,2.786473429951691,UNKNOWN
2021-05-13T01:14,2.786473429951691,UNKNOWN
2021-05-13T01:15,2.6864734299516897,UNKNOWN
2021-05-13T01:16,2.786473429951691,UNKNOWN
2021-05-13T01:17,2.8864734299516925,UNKNOWN
2021-05-13T01:18,3.0864734299516883,UNKNOWN
