timestamp,Infrared to Red Signal Ratio
06/10/21 01:11:01,0
06/10/21 01:12:01,-1
06/10/21 01:13:01,2
06/10/21 01:14:01,-4
06/10/21 01:15:02,-14
06/10/21 01:16:02,25
06/10/21 01:17:02,-4
06/10/21 01:18:02,4
06/10/21 01:19:02,-13
06/10/21 01:20:02,-20
06/10/21 01:21:02,-5
06/10/21 01:22:03,13
06/10/21 01:23:03,1
06/10/21 01:25:00,-13
06/10/21 01:26:00,0
06/10/21 01:27:00,-3
06/10/21 01:28:01,32
06/10/21 01:29:01,-6
06/10/21 01:30:01,31
06/10/21 01:31:01,16
06/10/21 01:32:01,0
06/10/21 01:33:01,0
06/10/21 01:34:01,0
06/10/21 01:35:02,-65
06/10/21 01:36:02,-42
06/10/21 01:37:02,3
06/10/21 01:38:02,1
06/10/21 01:39:02,-16
06/10/21 01:40:02,-7
06/10/21 01:41:02,-48
06/10/21 01:42:03,0
06/10/21 01:43:03,17
06/10/21 01:44:03,-12
06/10/21 01:45:03,-22
06/10/21 01:46:03,1
06/10/21 01:47:03,-12
06/10/21 01:48:04,0
06/10/21 01:49:04,-2
06/10/21 01:50:04,1
06/10/21 01:51:04,40
06/10/21 01:52:04,23
06/10/21 01:53:04,18
06/10/21 01:54:04,0
06/10/21 01:55:05,-22
06/10/21 01:56:05,9
06/10/21 01:57:05,0
06/10/21 01:58:05,-26
06/10/21 01:59:05,0
06/10/21 02:00:05,15
06/10/21 02:01:05,4
06/10/21 02:02:06,73
06/10/21 02:03:06,34
06/10/21 02:04:06,6
06/10/21 02:05:06,27
06/10/21 02:06:06,0
06/10/21 02:07:06,8
06/10/21 02:08:07,0
06/10/21 02:09:07,-7
06/10/21 02:10:07,-62
06/10/21 02:11:07,-3
06/10/21 02:12:07,2
06/10/21 02:13:07,1
06/10/21 02:14:07,8
06/10/21 02:15:08,-8
06/10/21 02:16:08,-16
06/10/21 02:17:08,-5
06/10/21 02:18:08,-42
06/10/21 02:19:08,0
06/10/21 02:20:08,-4
06/10/21 02:21:08,11
06/10/21 02:22:09,-3
06/10/21 02:23:09,-57
06/10/21 02:24:09,1
06/10/21 02:25:09,28
06/10/21 02:26:09,2
06/10/21 02:27:09,-2
06/10/21 02:28:10,5
06/10/21 02:29:10,-12
06/10/21 02:30:10,-3
06/10/21 02:31:10,-4
06/10/21 02:32:10,0
06/10/21 02:33:10,-73
06/10/21 02:34:10,0
06/10/21 02:35:11,-43
06/10/21 02:36:11,0
06/10/21 02:37:11,0
06/10/21 02:38:11,45
06/10/21 02:39:11,-23
06/10/21 02:40:11,-21
06/10/21 02:41:12,-15
06/10/21 02:42:12,0
06/10/21 02:43:12,-10
06/10/21 02:44:12,-7
06/10/21 02:45:12,10
06/10/21 02:46:12,-6
06/10/21 02:47:12,-1
06/10/21 02:48:13,4
06/10/21 02:49:13,-14
06/10/21 02:50:13,13
06/10/21 02:51:13,-17
06/10/21 02:52:13,0
06/10/21 02:53:13,17
06/10/21 02:54:13,-11
06/10/21 02:55:14,-47
06/10/21 02:56:14,21
06/10/21 02:57:14,-23
06/10/21 02:58:14,0
06/10/21 02:59:14,0
06/10/21 03:00:14,0
06/10/21 03:01:15,-42
06/10/21 03:02:15,-15
06/10/21 03:03:15,0
06/10/21 03:04:15,-23
06/10/21 03:05:15,-18
06/10/21 03:06:15,2
06/10/21 03:07:15,8
06/10/21 03:08:16,-47
06/10/21 03:09:16,0
06/10/21 03:10:16,17
06/10/21 03:11:16,-34
06/10/21 03:12:16,-10
06/10/21 03:13:16,3
06/10/21 03:14:16,35
06/10/21 03:15:17,24
06/10/21 03:16:17,24
06/10/21 03:17:17,0
06/10/21 03:18:17,75
06/10/21 03:19:17,7
06/10/21 03:20:17,14
06/10/21 03:21:18,29
06/10/21 03:22:18,0
06/10/21 03:23:18,0
06/10/21 03:24:18,0
06/10/21 03:25:18,0
06/10/21 03:26:18,0
06/10/21 03:27:18,0
06/10/21 03:28:19,0
06/10/21 03:29:19,0
06/10/21 03:30:19,0
06/10/21 03:31:19,0
06/10/21 03:32:19,0
06/10/21 03:33:19,0
06/10/21 03:34:19,-7
06/10/21 03:35:20,0
06/10/21 03:36:20,0
06/10/21 03:37:20,0
06/10/21 03:38:20,0
06/10/21 03:39:20,-3
06/10/21 03:40:20,-8
06/10/21 03:41:21,51
06/10/21 03:42:21,0
06/10/21 03:43:21,0
06/10/21 03:44:21,0
06/10/21 03:45:21,0
06/10/21 03:46:21,0
06/10/21 03:47:21,0
06/10/21 03:48:22,0
06/10/21 03:49:22,0
06/10/21 03:50:22,0
06/10/21 03:51:22,0
06/10/21 03:52:22,0
06/10/21 03:53:22,0
06/10/21 03:54:22,0
06/10/21 03:55:23,0
06/10/21 03:56:23,0
06/10/21 03:57:23,0
06/10/21 03:58:23,0
06/10/21 03:59:23,0
06/10/21 04:00:23,0
06/10/21 04:01:24,0
06/10/21 04:02:24,0
06/10/21 04:03:24,0
06/10/21 04:04:24,0
06/10/21 04:05:24,0
06/10/21 04:06:24,0
06/10/21 04:07:24,0
06/10/21 04:08:25,0
06/10/21 04:09:25,33
06/10/21 04:10:25,0
06/10/21 04:11:25,-9
06/10/21 04:12:25,0
06/10/21 04:13:25,0
06/10/21 04:14:25,-18
06/10/21 04:15:26,22
06/10/21 04:16:26,-17
06/10/21 04:17:26,37
06/10/21 04:18:26,0
06/10/21 04:19:26,0
06/10/21 04:20:26,33
06/10/21 04:21:27,9
06/10/21 04:22:27,2
06/10/21 04:23:27,30
06/10/21 04:24:27,0
06/10/21 04:25:27,0
06/10/21 04:26:27,0
06/10/21 04:27:27,0
06/10/21 04:28:28,0
06/10/21 04:29:28,0
06/10/21 04:30:28,0
06/10/21 04:31:28,0
06/10/21 04:32:28,-2
06/10/21 04:33:28,10
06/10/21 04:34:28,0
06/10/21 04:35:29,15
06/10/21 04:36:29,3
06/10/21 04:37:29,-25
06/10/21 04:38:29,0
06/10/21 04:39:29,7
06/10/21 04:40:29,-8
06/10/21 04:41:30,-5
06/10/21 04:42:30,-6
06/10/21 04:43:30,0
06/10/21 04:44:30,-13
06/10/21 04:45:30,0
06/10/21 04:46:30,0
06/10/21 04:47:30,1
06/10/21 04:48:31,0
06/10/21 04:49:31,2
06/10/21 04:50:31,-2
06/10/21 04:51:31,0
06/10/21 04:52:31,30
06/10/21 04:53:31,9
06/10/21 04:54:31,6
06/10/21 04:55:32,0
06/10/21 04:56:32,19
06/10/21 04:57:32,0
06/10/21 04:58:32,-51
06/10/21 04:59:32,3
06/10/21 05:00:32,-5
06/10/21 05:01:33,23
06/10/21 05:02:33,15
06/10/21 05:03:33,-7
06/10/21 05:04:33,14
06/10/21 05:05:33,-1
06/10/21 05:06:33,-1
06/10/21 05:07:33,7
06/10/21 05:08:34,0
06/10/21 05:09:34,1
06/10/21 05:10:34,0
06/10/21 05:11:34,0
06/10/21 05:12:34,18
06/10/21 05:13:34,-1
06/10/21 05:14:34,0
06/10/21 05:15:35,0
06/10/21 05:16:35,0
06/10/21 05:17:35,0
06/10/21 05:18:35,50
06/10/21 05:19:35,2
06/10/21 05:20:35,0
06/10/21 05:21:36,0
06/10/21 05:22:36,36
06/10/21 05:23:36,0
06/10/21 05:24:36,26
