timestamp,Infrared to Red Signal Ratio
04/01/21 00:07:31,0
04/01/21 00:08:31,22
04/01/21 00:09:32,-26
04/01/21 00:10:32,-1
04/01/21 00:11:32,33
04/01/21 00:12:32,0
04/01/21 00:13:33,-4
04/01/21 00:14:33,17
04/01/21 00:15:33,-4
04/01/21 00:16:33,-5
04/01/21 00:17:33,-19
04/01/21 00:18:33,-57
04/01/21 00:19:34,0
04/01/21 00:20:34,-8
04/01/21 00:21:34,-17
04/01/21 00:22:34,8
04/01/21 00:23:34,0
04/01/21 00:24:34,0
04/01/21 00:25:34,-23
04/01/21 00:26:35,-33
04/01/21 00:27:35,0
04/01/21 00:28:35,-8
04/01/21 00:29:35,-45
04/01/21 00:30:35,-10
04/01/21 00:31:35,0
04/01/21 00:32:35,-7
04/01/21 00:33:36,0
04/01/21 00:34:36,-24
04/01/21 00:35:36,0
04/01/21 00:36:36,4
04/01/21 00:37:36,16
04/01/21 00:38:36,-1
04/01/21 00:39:37,-28
04/01/21 00:40:37,29
04/01/21 00:41:37,40
04/01/21 00:42:37,0
04/01/21 00:43:37,-7
04/01/21 00:44:37,2
04/01/21 00:45:37,-4
04/01/21 00:46:38,-25
04/01/21 00:47:38,0
04/01/21 00:48:38,73
04/01/21 00:49:38,-3
04/01/21 00:50:38,0
04/01/21 00:51:38,0
04/01/21 00:52:38,0
04/01/21 00:53:39,28
04/01/21 00:54:39,-1
04/01/21 00:55:39,0
04/01/21 00:56:39,-18
04/01/21 00:57:39,-21
04/01/21 00:58:39,-4
04/01/21 00:59:40,2
04/01/21 01:00:40,-17
04/01/21 01:01:40,0
04/01/21 01:02:40,1
04/01/21 01:03:40,-22
04/01/21 01:04:40,-5
04/01/21 01:05:40,-29
04/01/21 01:06:41,60
04/01/21 01:07:41,61
04/01/21 01:08:41,-3
04/01/21 01:09:41,-14
04/01/21 01:10:41,0
04/01/21 01:11:41,2
04/01/21 01:12:41,1
04/01/21 01:13:42,-6
04/01/21 01:14:42,1
04/01/21 01:15:42,-43
04/01/21 01:16:42,0
04/01/21 01:17:42,0
04/01/21 01:18:42,-18
04/01/21 01:19:43,-4
04/01/21 01:20:43,38
04/01/21 01:21:43,55
04/01/21 01:22:43,0
04/01/21 01:23:43,-10
04/01/21 01:24:43,-47
04/01/21 01:25:43,15
04/01/21 01:26:44,-4
04/01/21 01:27:44,-7
04/01/21 01:28:44,-2
04/01/21 01:29:44,0
04/01/21 01:30:44,2
04/01/21 01:31:44,0
04/01/21 01:32:44,0
04/01/21 01:33:45,0
04/01/21 01:34:45,-29
04/01/21 01:35:45,-51
04/01/21 01:36:45,0
04/01/21 01:37:45,-16
04/01/21 01:38:45,11
04/01/21 01:39:46,0
04/01/21 01:40:46,0
04/01/21 01:41:46,7
04/01/21 01:42:46,-8
04/01/21 01:43:46,0
04/01/21 01:44:46,-3
04/01/21 01:45:46,0
