timestamp,Infrared to Red Signal Ratio
06/12/21 00:00:04,-10
06/12/21 00:01:04,0
06/12/21 00:02:04,6
06/12/21 00:03:04,-4
06/12/21 00:04:04,2
06/12/21 00:05:04,1
06/12/21 00:06:04,-13
06/12/21 00:07:05,7
06/12/21 00:08:05,-38
06/12/21 00:09:05,20
06/12/21 00:10:05,4
06/12/21 00:11:05,-29
06/12/21 00:12:05,6
06/12/21 00:13:06,0
06/12/21 00:14:06,-11
06/12/21 00:15:07,6
06/12/21 00:16:07,-13
06/12/21 00:17:07,7
06/12/21 00:18:07,0
06/12/21 00:19:07,-24
06/12/21 00:20:08,-14
06/12/21 00:21:08,-9
06/12/21 00:22:08,20
06/12/21 00:23:08,-10
06/12/21 00:24:08,3
06/12/21 00:25:08,0
06/12/21 00:26:09,0
06/12/21 00:27:09,0
06/12/21 00:28:09,0
06/12/21 00:45:01,23
06/12/21 00:46:04,3
06/12/21 00:47:04,10
06/12/21 00:48:04,3
06/12/21 00:49:05,0
06/12/21 00:50:05,0
06/12/21 00:51:05,-37
06/12/21 00:52:59,64
06/12/21 00:53:59,37
06/12/21 00:54:59,1
06/12/21 00:56:00,-4
06/12/21 00:57:00,0
06/12/21 00:58:00,35
06/12/21 00:59:00,-11
06/12/21 01:00:00,0
06/12/21 01:01:03,-2
06/12/21 01:02:03,-40
06/12/21 01:03:03,-2
06/12/21 01:04:03,4
06/12/21 01:05:03,-2
06/12/21 01:06:03,-3
06/12/21 01:07:04,-1
06/12/21 01:08:04,-1
06/12/21 01:09:04,0
06/12/21 01:10:04,37
06/12/21 01:11:04,-64
06/12/21 01:12:04,-34
06/12/21 01:13:04,9
06/12/21 01:14:05,0
06/12/21 01:15:05,-28
06/12/21 01:16:05,-9
06/12/21 01:17:06,38
06/12/21 01:18:06,10
06/12/21 01:19:06,-2
06/12/21 01:20:06,0
06/12/21 01:21:06,0
06/12/21 01:22:06,39
06/12/21 01:23:07,-13
06/12/21 01:24:07,3
06/12/21 01:25:07,43
06/12/21 01:26:07,3
06/12/21 01:27:07,0
06/12/21 01:28:07,5
06/12/21 01:29:08,-4
06/12/21 01:30:08,-31
06/12/21 01:31:08,7
06/12/21 01:32:10,-4
06/12/21 01:33:11,-3
06/12/21 01:34:11,-3
06/12/21 01:35:11,0
06/12/21 01:36:11,7
06/12/21 01:37:11,-4
06/12/21 01:38:11,0
06/12/21 01:39:11,0
06/12/21 01:40:12,0
06/12/21 01:41:12,0
06/12/21 01:42:12,3
06/12/21 01:43:12,12
06/12/21 01:44:12,9
06/12/21 01:45:12,-1
06/12/21 01:46:13,0
06/12/21 01:47:14,-23
06/12/21 01:48:14,4
06/12/21 01:49:14,-16
06/12/21 01:50:14,59
06/12/21 01:51:14,21
06/12/21 01:52:15,0
06/12/21 01:53:15,-30
06/12/21 01:54:15,-1
06/12/21 01:55:15,-17
06/12/21 01:56:15,0
06/12/21 01:57:15,-4
06/12/21 01:58:15,6
06/12/21 01:59:16,-48
06/12/21 02:00:16,-9
06/12/21 02:01:16,-8
06/12/21 02:02:16,3
06/12/21 02:03:16,23
06/12/21 02:04:17,-8
06/12/21 02:05:17,-13
06/12/21 02:06:17,-20
06/12/21 02:07:17,-1
06/12/21 02:08:17,-4
06/12/21 02:09:17,-2
06/12/21 02:10:18,10
06/12/21 02:11:18,3
06/12/21 02:12:18,-32
06/12/21 02:13:18,6
06/12/21 02:14:18,-2
06/12/21 02:15:18,-15
06/12/21 02:16:18,0
06/12/21 02:17:19,-15
06/12/21 02:18:20,-3
06/12/21 02:19:21,48
06/12/21 02:20:21,-23
06/12/21 02:21:21,4
06/12/21 02:22:21,13
06/12/21 02:23:21,29
06/12/21 02:24:21,0
06/12/21 02:25:22,1
06/12/21 02:26:22,-13
06/12/21 02:27:22,0
06/12/21 02:28:22,0
06/12/21 02:29:22,0
06/12/21 02:30:22,-1
06/12/21 02:31:22,-10
06/12/21 02:32:23,0
06/12/21 02:33:24,-12
06/12/21 02:34:24,0
06/12/21 02:35:24,0
06/12/21 02:36:24,0
06/12/21 02:37:25,11
06/12/21 02:38:25,-3
06/12/21 02:39:25,4
06/12/21 02:40:25,2
06/12/21 02:41:25,0
06/12/21 02:42:25,0
06/12/21 02:43:25,-10
06/12/21 02:44:26,0
06/12/21 02:45:26,20
06/12/21 02:46:26,5
06/12/21 02:47:26,24
06/12/21 02:48:27,-7
06/12/21 02:49:27,-4
06/12/21 02:50:28,0
06/12/21 02:51:28,17
06/12/21 02:52:28,0
06/12/21 02:53:28,6
06/12/21 02:54:28,-3
06/12/21 02:55:28,7
06/12/21 02:56:28,1
06/12/21 02:57:29,-4
06/12/21 02:58:29,21
06/12/21 02:59:29,-15
06/12/21 03:00:29,-14
06/12/21 03:01:29,21
06/12/21 03:02:29,9
06/12/21 03:03:32,-5
06/12/21 03:04:32,0
06/12/21 03:05:32,5
06/12/21 03:06:33,-4
06/12/21 03:07:33,0
06/12/21 03:08:33,0
06/12/21 03:09:33,9
06/12/21 03:10:33,-12
06/12/21 03:11:33,21
06/12/21 03:12:33,7
06/12/21 03:13:34,0
06/12/21 03:14:34,-13
06/12/21 03:15:34,0
06/12/21 03:16:34,4
06/12/21 03:17:34,71
06/12/21 03:18:36,76
06/12/21 03:19:37,5
06/12/21 03:20:37,27
06/12/21 03:21:37,21
06/12/21 03:22:37,0
06/12/21 03:23:37,20
06/12/21 03:24:37,12
06/12/21 03:25:37,47
06/12/21 03:26:38,25
06/12/21 03:27:38,21
06/12/21 03:28:38,39
06/12/21 03:29:38,42
06/12/21 03:30:38,0
06/12/21 03:31:38,-20
06/12/21 03:32:38,4
06/12/21 03:33:40,-3
06/12/21 03:34:40,17
06/12/21 03:35:40,6
06/12/21 03:36:40,-4
06/12/21 03:37:40,21
06/12/21 03:38:41,-27
06/12/21 03:39:41,86
06/12/21 03:40:41,0
06/12/21 03:41:41,-13
06/12/21 03:42:41,-50
06/12/21 03:43:41,-24
06/12/21 03:44:41,-30
06/12/21 03:45:42,-25
06/12/21 03:46:42,-50
06/12/21 03:47:42,0
06/12/21 03:48:42,14
06/12/21 03:49:45,0
06/12/21 03:50:45,1
06/12/21 03:51:45,0
06/12/21 03:52:45,0
06/12/21 03:53:46,-14
06/12/21 03:54:46,-9
06/12/21 03:55:46,0
06/12/21 03:56:46,-7
06/12/21 03:57:46,-50
06/12/21 03:58:46,-8
06/12/21 03:59:47,3
06/12/21 04:00:47,-56
06/12/21 04:01:47,1
06/12/21 04:02:47,-13
06/12/21 04:03:47,24
06/12/21 04:04:49,-20
06/12/21 04:05:49,0
06/12/21 04:06:50,0
06/12/21 04:07:50,4
06/12/21 04:08:50,4
06/12/21 04:09:50,0
06/12/21 04:10:50,0
06/12/21 04:11:50,0
06/12/21 04:12:51,2
06/12/21 04:13:51,-1
06/12/21 04:14:51,-4
06/12/21 04:15:51,9
06/12/21 04:16:51,4
06/12/21 04:17:51,2
06/12/21 04:18:51,-56
06/12/21 04:19:53,0
06/12/21 04:20:53,39
06/12/21 04:21:53,-7
06/12/21 04:22:53,-5
06/12/21 04:23:53,-1
06/12/21 04:24:54,-12
06/12/21 04:25:54,0
06/12/21 04:26:54,0
06/12/21 04:27:54,26
06/12/21 04:28:54,0
06/12/21 04:29:54,0
06/12/21 04:30:55,-28
06/12/21 04:31:55,0
06/12/21 04:32:55,0
06/12/21 04:33:55,0
06/12/21 04:34:56,0
06/12/21 04:35:56,0
06/12/21 04:36:56,0
06/12/21 04:37:56,0
06/12/21 04:38:56,-4
06/12/21 04:39:57,-4
06/12/21 04:40:57,5
06/12/21 04:41:57,21
06/12/21 04:42:57,-16
06/12/21 04:43:57,9
06/12/21 04:44:57,0
06/12/21 04:45:57,-2
06/12/21 04:46:58,-4
06/12/21 04:47:58,0
06/12/21 04:48:58,-6
06/12/21 04:49:59,1
06/12/21 04:51:00,10
06/12/21 04:52:00,-11
06/12/21 04:53:00,5
06/12/21 04:54:00,4
06/12/21 04:55:00,0
06/12/21 04:56:00,0
06/12/21 04:57:00,2
06/12/21 04:58:01,4
06/12/21 04:59:01,29
06/12/21 05:00:01,-3
06/12/21 05:01:01,0
06/12/21 05:02:01,15
06/12/21 05:03:01,4
06/12/21 05:04:01,-32
06/12/21 05:05:03,2
06/12/21 05:06:03,-14
06/12/21 05:07:03,-3
06/12/21 05:08:03,0
06/12/21 05:09:04,23
06/12/21 05:10:04,0
06/12/21 05:11:04,-2
06/12/21 05:12:04,12
06/12/21 05:13:04,86
06/12/21 05:14:04,-31
06/12/21 05:15:05,4
06/12/21 05:16:05,0
06/12/21 05:17:05,0
06/12/21 05:18:05,0
06/12/21 05:19:05,0
06/12/21 05:20:05,0
06/12/21 05:21:07,0
06/12/21 05:22:07,0
06/12/21 05:23:07,0
06/12/21 05:24:07,5
06/12/21 05:25:08,-3
06/12/21 05:26:08,0
06/12/21 05:27:08,0
06/12/21 05:28:08,0
06/12/21 05:29:08,0
06/12/21 05:30:08,0
06/12/21 05:31:08,0
06/12/21 05:32:09,0
06/12/21 05:33:09,0
06/12/21 05:34:09,0
06/12/21 05:35:09,0
06/12/21 05:36:09,0
06/12/21 05:37:10,0
06/12/21 05:38:10,0
06/12/21 05:39:10,0
06/12/21 05:40:10,0
06/12/21 05:41:10,0
06/12/21 05:42:10,0
06/12/21 05:43:10,0
06/12/21 05:44:11,0
06/12/21 05:45:11,0
