timestamp,Infrared to Red Signal Ratio
05/31/21 00:03:31,51
05/31/21 00:04:32,-4
05/31/21 00:05:32,0
05/31/21 00:06:32,0
05/31/21 00:07:32,-26
05/31/21 00:08:32,0
05/31/21 00:09:32,28
05/31/21 00:10:59,0
05/31/21 00:12:00,0
05/31/21 00:13:00,-40
05/31/21 00:14:00,-8
05/31/21 00:15:00,1
05/31/21 00:16:00,0
05/31/21 00:17:00,-59
05/31/21 00:18:01,25
05/31/21 00:19:01,0
05/31/21 00:20:01,-1
05/31/21 00:21:01,-4
05/31/21 00:22:02,-69
05/31/21 00:23:02,0
05/31/21 00:24:02,0
05/31/21 00:25:02,0
05/31/21 00:26:02,4
05/31/21 00:27:03,0
05/31/21 00:28:03,9
05/31/21 00:29:03,0
05/31/21 00:30:03,2
05/31/21 00:31:03,-4
05/31/21 00:32:03,0
05/31/21 00:33:04,26
05/31/21 00:34:04,-1
05/31/21 00:35:04,-3
05/31/21 00:36:04,0
05/31/21 00:37:04,0
05/31/21 00:38:04,0
05/31/21 00:39:04,-1
05/31/21 00:40:05,-3
05/31/21 00:41:05,5
05/31/21 00:42:05,-17
05/31/21 00:43:05,0
05/31/21 00:44:05,21
05/31/21 00:45:05,0
05/31/21 00:46:05,0
05/31/21 00:47:06,7
05/31/21 00:48:06,-1
05/31/21 00:49:06,-43
05/31/21 00:50:06,0
05/31/21 00:51:06,23
05/31/21 00:52:06,-18
05/31/21 00:53:06,0
05/31/21 00:54:06,-8
05/31/21 00:55:06,45
05/31/21 00:56:07,-4
05/31/21 00:57:07,0
05/31/21 00:58:07,0
05/31/21 00:59:07,0
05/31/21 01:00:07,0
05/31/21 01:01:07,0
05/31/21 01:02:08,0
05/31/21 01:03:08,0
05/31/21 01:04:08,0
05/31/21 01:05:08,0
05/31/21 01:06:08,0
05/31/21 01:07:08,0
05/31/21 01:08:08,0
05/31/21 01:09:09,0
05/31/21 01:10:09,5
05/31/21 01:11:09,-37
05/31/21 01:12:09,-4
05/31/21 01:13:09,0
05/31/21 01:14:09,0
05/31/21 01:15:09,0
05/31/21 01:16:10,0
05/31/21 01:17:10,0
05/31/21 01:18:10,0
05/31/21 01:19:10,-15
05/31/21 01:20:10,-15
05/31/21 01:21:10,37
05/31/21 01:22:11,53
05/31/21 01:23:11,0
05/31/21 01:24:11,-17
05/31/21 01:25:11,1
05/31/21 01:26:11,0
05/31/21 01:27:11,6
05/31/21 01:28:11,0
