timestamp,Infrared to Red Signal Ratio
04/30/21 00:41:01,-37
04/30/21 00:42:02,0
04/30/21 00:43:02,0
04/30/21 00:44:02,-40
04/30/21 00:45:02,0
04/30/21 00:46:02,0
04/30/21 00:47:03,0
04/30/21 00:48:03,0
04/30/21 00:49:03,3
04/30/21 00:50:03,3
04/30/21 00:51:03,26
04/30/21 00:52:03,-4
04/30/21 00:53:03,7
04/30/21 00:54:04,2
04/30/21 00:55:04,12
04/30/21 00:56:04,0
04/30/21 00:57:04,-17
04/30/21 00:58:05,-4
04/30/21 00:59:05,-21
04/30/21 01:00:05,-2
04/30/21 01:01:05,0
04/30/21 01:02:05,-32
04/30/21 01:03:05,-7
04/30/21 01:04:06,-29
04/30/21 01:05:06,-11
04/30/21 01:06:06,-8
04/30/21 01:07:06,8
04/30/21 01:08:06,-46
04/30/21 01:09:06,-10
04/30/21 01:10:06,-13
04/30/21 01:11:07,-3
04/30/21 01:12:07,-68
04/30/21 01:13:06,1
04/30/21 01:14:07,-14
04/30/21 01:15:07,-13
04/30/21 01:16:07,-52
04/30/21 01:17:07,-30
04/30/21 01:18:07,20
04/30/21 01:19:07,-21
04/30/21 01:20:08,-7
04/30/21 01:21:08,-4
04/30/21 01:22:08,-14
04/30/21 01:23:08,-21
04/30/21 01:24:08,-25
04/30/21 01:25:08,-78
04/30/21 01:26:08,8
04/30/21 01:27:09,-17
04/30/21 01:28:09,-2
04/30/21 01:29:09,-31
04/30/21 01:30:09,-10
04/30/21 01:31:09,-41
04/30/21 01:32:10,0
04/30/21 01:33:10,0
04/30/21 01:34:10,-1
04/30/21 01:35:10,-2
04/30/21 01:36:10,9
04/30/21 01:37:10,17
04/30/21 01:38:10,-3
04/30/21 01:39:11,17
04/30/21 01:40:11,-7
04/30/21 01:41:11,0
04/30/21 01:42:11,0
04/30/21 01:43:11,1
04/30/21 01:44:10,0
04/30/21 01:45:11,4
04/30/21 01:46:11,0
04/30/21 01:47:11,-1
04/30/21 01:48:11,-2
04/30/21 01:49:11,-10
04/30/21 01:50:11,-23
04/30/21 01:51:12,-3
04/30/21 01:52:12,0
