timestamp,Infrared to Red Signal Ratio
05/12/21 00:05:31,0
05/12/21 00:06:31,30
05/12/21 00:07:31,15
05/12/21 00:08:31,1
05/12/21 00:09:31,0
05/12/21 00:10:32,-14
05/12/21 00:11:32,6
05/12/21 00:12:32,-56
05/12/21 00:13:32,4
05/12/21 00:14:32,2
05/12/21 00:15:32,-4
05/12/21 00:16:32,15
05/12/21 00:17:33,-19
05/12/21 00:18:33,17
05/12/21 00:19:33,0
05/12/21 00:20:33,-13
05/12/21 00:21:33,-6
05/12/21 00:22:33,-6
05/12/21 00:23:33,-29
05/12/21 00:24:34,4
05/12/21 00:25:34,-3
05/12/21 00:26:34,0
05/12/21 00:27:34,12
05/12/21 00:28:34,0
05/12/21 00:29:34,-13
05/12/21 00:30:35,-26
05/12/21 00:31:35,-62
05/12/21 00:32:35,-8
05/12/21 00:33:35,-5
05/12/21 00:34:35,-61
05/12/21 00:35:35,-17
05/12/21 00:36:35,79
05/12/21 00:37:36,73
05/12/21 00:38:36,14
05/12/21 00:39:36,48
05/12/21 00:40:36,0
05/12/21 00:41:36,-7
05/12/21 00:42:36,41
05/12/21 00:43:36,2
05/12/21 00:44:37,-2
05/12/21 00:45:37,-2
05/12/21 00:46:37,0
05/12/21 00:47:37,0
05/12/21 00:48:37,1
05/12/21 00:49:37,-21
05/12/21 00:50:38,-8
05/12/21 00:51:38,0
05/12/21 00:52:38,0
05/12/21 00:53:38,6
05/12/21 00:54:38,0
05/12/21 00:55:38,48
05/12/21 00:56:38,9
05/12/21 00:57:39,-8
05/12/21 00:58:39,0
05/12/21 00:59:39,-7
05/12/21 01:00:39,48
05/12/21 01:01:39,-10
05/12/21 01:02:39,-4
05/12/21 01:03:40,3
05/12/21 01:04:40,0
05/12/21 01:05:40,21
05/12/21 01:06:40,-11
05/12/21 01:07:40,42
05/12/21 01:08:40,-46
05/12/21 01:09:40,-3
05/12/21 01:10:41,1
05/12/21 01:11:41,-5
05/12/21 01:12:41,-4
05/12/21 01:13:41,8
05/12/21 01:14:41,-12
05/12/21 01:15:41,-10
05/12/21 01:16:41,0
05/12/21 01:17:42,-3
05/12/21 01:18:42,0
05/12/21 01:19:42,0
05/12/21 01:20:42,-4
05/12/21 01:21:42,0
05/12/21 01:22:42,-13
05/12/21 01:23:43,-4
05/12/21 01:24:43,0
05/12/21 01:25:43,0
05/12/21 01:26:43,-13
05/12/21 01:27:43,-5
05/12/21 01:28:43,-1
05/12/21 01:29:43,10
05/12/21 01:30:44,21
05/12/21 01:31:44,27
05/12/21 01:32:44,0
05/12/21 01:33:44,0
05/12/21 01:34:44,0
05/12/21 01:35:44,-13
