recorded_time,temperature,sensor_type
2021-06-03T00:00,0.9730878713664737,UNKNOWN
2021-06-03T00:01,0.9730878713664737,UNKNOWN
2021-06-03T00:02,0.8730878713664723,UNKNOWN
2021-06-03T00:03,0.7730878713664744,UNKNOWN
2021-06-03T00:04,0.7730878713664744,UNKNOWN
2021-06-03T00:05,0.9730878713664737,UNKNOWN
2021-06-03T00:06,0.9730878713664737,UNKNOWN
2021-06-03T00:07,1.073087871366475,UNKNOWN
2021-06-03T00:08,0.9730878713664737,UNKNOWN
2021-06-03T00:09,0.8730878713664723,UNKNOWN
2021-06-03T00:10,0.673087871366473,UNKNOWN
2021-06-03T00:11,0.673087871366473,UNKNOWN
2021-06-03T00:12,0.7730878713664744,UNKNOWN
2021-06-03T00:13,0.8730878713664723,UNKNOWN
2021-06-03T00:14,0.8730878713664723,UNKNOWN
2021-06-03T00:15,0.8730878713664723,UNKNOWN
2021-06-03T00:16,0.9730878713664737,UNKNOWN
2021-06-03T00:17,0.9730878713664737,UNKNOWN
2021-06-03T00:18,1.073087871366475,UNKNOWN
2021-06-03T00:19,0.9730878713664737,UNKNOWN
2021-06-03T00:20,1.073087871366475,UNKNOWN
2021-06-03T00:21,1.073087871366475,UNKNOWN
2021-06-03T00:22,1.173087871366473,UNKNOWN
2021-06-03T00:23,0.9730878713664737,UNKNOWN
2021-06-03T00:24,0.9730878713664737,UNKNOWN
2021-06-03T00:25,1.173087871366473,UNKNOWN
2021-06-03T00:26,1.2730878713664744,UNKNOWN
2021-06-03T00:27,1.2730878713664744,UNKNOWN
2021-06-03T00:28,1.4730878713664737,UNKNOWN
2021-06-03T00:29,1.4730878713664737,UNKNOWN
2021-06-03T00:30,1.4730878713664737,UNKNOWN
2021-06-03T00:31,1.2730878713664744,UNKNOWN
2021-06-03T00:32,1.2730878713664744,UNKNOWN
2021-06-03T00:33,1.2730878713664744,UNKNOWN
2021-06-03T00:34,1.3730878713664723,UNKNOWN
2021-06-03T00:35,1.2730878713664744,UNKNOWN
2021-06-03T00:36,1.173087871366473,UNKNOWN
2021-06-03T00:37,1.173087871366473,UNKNOWN
2021-06-03T00:38,1.3730878713664723,UNKNOWN
2021-06-03T00:39,1.173087871366473,UNKNOWN
2021-06-03T00:40,1.173087871366473,UNKNOWN
2021-06-03T00:41,1.173087871366473,UNKNOWN
2021-06-03T00:42,1.2730878713664744,UNKNOWN
2021-06-03T00:43,1.173087871366473,UNKNOWN
2021-06-03T00:44,1.2730878713664744,UNKNOWN
2021-06-03T00:45,1.173087871366473,UNKNOWN
2021-06-03T00:46,1.173087871366473,UNKNOWN
2021-06-03T00:47,1.173087871366473,UNKNOWN
2021-06-03T00:48,1.173087871366473,UNKNOWN
2021-06-03T00:49,1.2730878713664744,UNKNOWN
2021-06-03T00:50,1.3730878713664723,UNKNOWN
2021-06-03T00:51,1.2730878713664744,UNKNOWN
2021-06-03T00:52,1.3730878713664723,UNKNOWN
2021-06-03T00:53,1.2730878713664744,UNKNOWN
2021-06-03T00:54,1.4730878713664737,UNKNOWN
2021-06-03T00:55,1.3730878713664723,UNKNOWN
2021-06-03T00:56,1.173087871366473,UNKNOWN
2021-06-03T00:57,1.173087871366473,UNKNOWN
2021-06-03T00:58,1.173087871366473,UNKNOWN
2021-06-03T00:59,1.173087871366473,UNKNOWN
2021-06-03T01:00,1.173087871366473,UNKNOWN
2021-06-03T01:01,1.073087871366475,UNKNOWN
2021-06-03T01:02,0.9730878713664737,UNKNOWN
2021-06-03T01:03,0.9730878713664737,UNKNOWN
2021-06-03T01:04,1.073087871366475,UNKNOWN
2021-06-03T01:05,0.9730878713664737,UNKNOWN
2021-06-03T01:06,0.9730878713664737,UNKNOWN
2021-06-03T01:07,0.9730878713664737,UNKNOWN
2021-06-03T01:08,0.9730878713664737,UNKNOWN
2021-06-03T01:09,0.8730878713664723,UNKNOWN
2021-06-03T01:10,0.7730878713664744,UNKNOWN
2021-06-03T01:11,0.8730878713664723,UNKNOWN
2021-06-03T01:12,1.3730878713664723,UNKNOWN
2021-06-03T01:13,1.173087871366473,UNKNOWN
2021-06-03T01:14,0.9730878713664737,UNKNOWN
2021-06-03T01:15,0.9730878713664737,UNKNOWN
2021-06-03T01:16,0.9730878713664737,UNKNOWN
2021-06-03T01:17,0.8730878713664723,UNKNOWN
2021-06-03T01:18,0.8730878713664723,UNKNOWN
2021-06-03T01:19,0.8730878713664723,UNKNOWN
2021-06-03T01:20,0.673087871366473,UNKNOWN
2021-06-03T01:21,0.4730878713664737,UNKNOWN
2021-06-03T01:22,0.5730878713664751,UNKNOWN
2021-06-03T01:23,0.5730878713664751,UNKNOWN
2021-06-03T01:24,0.5730878713664751,UNKNOWN
2021-06-03T01:25,0.5730878713664751,UNKNOWN
2021-06-03T01:26,0.5730878713664751,UNKNOWN
2021-06-03T01:27,0.5730878713664751,UNKNOWN
2021-06-03T01:28,0.5730878713664751,UNKNOWN
2021-06-03T01:29,0.5730878713664751,UNKNOWN
2021-06-03T01:30,0.5730878713664751,UNKNOWN
2021-06-03T01:31,0.5730878713664751,UNKNOWN
2021-06-03T01:32,0.673087871366473,UNKNOWN
2021-06-03T01:33,0.37308787136647226,UNKNOWN
2021-06-03T01:34,0.17308787136647297,UNKNOWN
2021-06-03T01:35,0.17308787136647297,UNKNOWN
2021-06-03T01:36,-0.026912128633526322,UNKNOWN
2021-06-03T01:37,-0.026912128633526322,UNKNOWN
2021-06-03T01:38,0.2730878713664744,UNKNOWN
2021-06-03T01:39,0.4730878713664737,UNKNOWN
2021-06-03T01:40,0.673087871366473,UNKNOWN
2021-06-03T01:41,0.5730878713664751,UNKNOWN
2021-06-03T01:42,0.5730878713664751,UNKNOWN
2021-06-03T01:43,0.5730878713664751,UNKNOWN
2021-06-03T01:44,0.5730878713664751,UNKNOWN
2021-06-03T01:45,0.5730878713664751,UNKNOWN
2021-06-03T01:46,0.673087871366473,UNKNOWN
2021-06-03T01:47,0.8730878713664723,UNKNOWN
2021-06-03T01:48,0.9730878713664737,UNKNOWN
2021-06-03T01:49,1.073087871366475,UNKNOWN
2021-06-03T01:50,1.173087871366473,UNKNOWN
2021-06-03T01:51,1.173087871366473,UNKNOWN
2021-06-03T01:52,1.173087871366473,UNKNOWN
2021-06-03T01:53,1.2730878713664744,UNKNOWN
2021-06-03T01:54,1.2730878713664744,UNKNOWN
2021-06-03T01:55,1.2730878713664744,UNKNOWN
2021-06-03T01:56,1.3730878713664723,UNKNOWN
2021-06-03T01:57,1.4730878713664737,UNKNOWN
2021-06-03T01:58,1.4730878713664737,UNKNOWN
2021-06-03T01:59,1.2730878713664744,UNKNOWN
2021-06-03T02:00,1.073087871366475,UNKNOWN
2021-06-03T02:01,0.9730878713664737,UNKNOWN
2021-06-03T02:02,0.4730878713664737,UNKNOWN
2021-06-03T02:03,-0.12691212863352774,UNKNOWN
2021-06-03T02:04,-0.4269121286335249,UNKNOWN
2021-06-03T02:05,-0.4269121286335249,UNKNOWN
2021-06-03T02:06,-0.12691212863352774,UNKNOWN
2021-06-03T02:07,0.17308787136647297,UNKNOWN
2021-06-03T02:08,0.4730878713664737,UNKNOWN
2021-06-03T02:09,0.7730878713664744,UNKNOWN
2021-06-03T02:10,0.7730878713664744,UNKNOWN
2021-06-03T02:11,0.7730878713664744,UNKNOWN
2021-06-03T02:12,0.7730878713664744,UNKNOWN
2021-06-03T02:13,0.7730878713664744,UNKNOWN
2021-06-03T02:14,0.7730878713664744,UNKNOWN
2021-06-03T02:15,0.7730878713664744,UNKNOWN
2021-06-03T02:16,0.7730878713664744,UNKNOWN
2021-06-03T02:17,0.7730878713664744,UNKNOWN
2021-06-03T02:18,0.8730878713664723,UNKNOWN
2021-06-03T02:19,0.8730878713664723,UNKNOWN
2021-06-03T02:20,0.8730878713664723,UNKNOWN
2021-06-03T02:21,0.8730878713664723,UNKNOWN
2021-06-03T02:22,0.8730878713664723,UNKNOWN
2021-06-03T02:23,0.9730878713664737,UNKNOWN
2021-06-03T02:24,0.9730878713664737,UNKNOWN
2021-06-03T02:25,0.9730878713664737,UNKNOWN
2021-06-03T02:26,1.073087871366475,UNKNOWN
2021-06-03T02:27,1.073087871366475,UNKNOWN
2021-06-03T02:28,1.073087871366475,UNKNOWN
2021-06-03T02:29,1.173087871366473,UNKNOWN
2021-06-03T02:30,1.173087871366473,UNKNOWN
2021-06-03T02:31,1.173087871366473,UNKNOWN
2021-06-03T02:32,1.173087871366473,UNKNOWN
2021-06-03T02:33,1.2730878713664744,UNKNOWN
2021-06-03T02:34,1.2730878713664744,UNKNOWN
2021-06-03T02:35,1.2730878713664744,UNKNOWN
2021-06-03T02:36,1.3730878713664723,UNKNOWN
2021-06-03T02:37,1.3730878713664723,UNKNOWN
2021-06-03T02:38,1.3730878713664723,UNKNOWN
2021-06-03T02:39,1.4730878713664737,UNKNOWN
2021-06-03T02:40,1.4730878713664737,UNKNOWN
2021-06-03T02:41,1.4730878713664737,UNKNOWN
2021-06-03T02:42,1.4730878713664737,UNKNOWN
2021-06-03T02:43,1.4730878713664737,UNKNOWN
2021-06-03T02:44,1.4730878713664737,UNKNOWN
2021-06-03T02:45,1.573087871366475,UNKNOWN
2021-06-03T02:46,1.573087871366475,UNKNOWN
2021-06-03T02:47,1.573087871366475,UNKNOWN
2021-06-03T02:48,1.573087871366475,UNKNOWN
2021-06-03T02:49,1.573087871366475,UNKNOWN
2021-06-03T02:50,1.573087871366475,UNKNOWN
2021-06-03T02:51,1.673087871366473,UNKNOWN
2021-06-03T02:52,1.673087871366473,UNKNOWN
2021-06-03T02:53,1.673087871366473,UNKNOWN
2021-06-03T02:54,1.673087871366473,UNKNOWN
2021-06-03T02:55,1.673087871366473,UNKNOWN
2021-06-03T02:56,1.673087871366473,UNKNOWN
2021-06-03T02:57,1.673087871366473,UNKNOWN
2021-06-03T02:58,1.7730878713664744,UNKNOWN
2021-06-03T02:59,1.673087871366473,UNKNOWN
2021-06-03T03:00,1.7730878713664744,UNKNOWN
2021-06-03T03:01,1.673087871366473,UNKNOWN
2021-06-03T03:02,1.4730878713664737,UNKNOWN
2021-06-03T03:03,1.2730878713664744,UNKNOWN
2021-06-03T03:04,1.173087871366473,UNKNOWN
2021-06-03T03:05,0.9730878713664737,UNKNOWN
2021-06-03T03:06,0.8730878713664723,UNKNOWN
2021-06-03T03:07,0.7730878713664744,UNKNOWN
2021-06-03T03:08,0.673087871366473,UNKNOWN
2021-06-03T03:09,0.5730878713664751,UNKNOWN
2021-06-03T03:10,0.4730878713664737,UNKNOWN
2021-06-03T03:11,0.4730878713664737,UNKNOWN
2021-06-03T03:12,0.37308787136647226,UNKNOWN
2021-06-03T03:13,0.2730878713664744,UNKNOWN
2021-06-03T03:14,0.2730878713664744,UNKNOWN
2021-06-03T03:15,0.17308787136647297,UNKNOWN
2021-06-03T03:16,0.17308787136647297,UNKNOWN
2021-06-03T03:17,0.17308787136647297,UNKNOWN
2021-06-03T03:18,0.0730878713664751,UNKNOWN
2021-06-03T03:19,0.17308787136647297,UNKNOWN
2021-06-03T03:20,0.17308787136647297,UNKNOWN
2021-06-03T03:21,0.2730878713664744,UNKNOWN
2021-06-03T03:22,0.2730878713664744,UNKNOWN
2021-06-03T03:23,0.37308787136647226,UNKNOWN
2021-06-03T03:24,0.37308787136647226,UNKNOWN
2021-06-03T03:25,0.37308787136647226,UNKNOWN
2021-06-03T03:26,0.4730878713664737,UNKNOWN
2021-06-03T03:27,0.4730878713664737,UNKNOWN
2021-06-03T03:28,0.4730878713664737,UNKNOWN
2021-06-03T03:29,0.4730878713664737,UNKNOWN
2021-06-03T03:30,0.4730878713664737,UNKNOWN
2021-06-03T03:31,0.4730878713664737,UNKNOWN
2021-06-03T03:32,0.4730878713664737,UNKNOWN
2021-06-03T03:33,0.4730878713664737,UNKNOWN
2021-06-03T03:34,0.5730878713664751,UNKNOWN
2021-06-03T03:35,0.673087871366473,UNKNOWN
2021-06-03T03:36,0.7730878713664744,UNKNOWN
2021-06-03T03:37,0.8730878713664723,UNKNOWN
2021-06-03T03:38,0.8730878713664723,UNKNOWN
2021-06-03T03:39,0.9730878713664737,UNKNOWN
2021-06-03T03:40,0.9730878713664737,UNKNOWN
2021-06-03T03:41,0.9730878713664737,UNKNOWN
2021-06-03T03:42,0.9730878713664737,UNKNOWN
2021-06-03T03:43,1.073087871366475,UNKNOWN
2021-06-03T03:44,1.073087871366475,UNKNOWN
2021-06-03T03:45,1.073087871366475,UNKNOWN
2021-06-03T03:46,1.073087871366475,UNKNOWN
2021-06-03T03:47,1.073087871366475,UNKNOWN
2021-06-03T03:48,1.073087871366475,UNKNOWN
2021-06-03T03:49,0.9730878713664737,UNKNOWN
2021-06-03T03:50,0.9730878713664737,UNKNOWN
2021-06-03T03:51,0.8730878713664723,UNKNOWN
