timestamp,Infrared to Red Signal Ratio
02/24/21 00:00:35,2
02/24/21 00:01:35,0
02/24/21 00:02:35,-1
02/24/21 00:03:35,0
02/24/21 00:04:35,1
02/24/21 00:05:35,0
02/24/21 00:06:36,0
02/24/21 00:07:36,-11
02/24/21 00:08:36,-16
02/24/21 00:09:36,12
02/24/21 00:10:36,47
02/24/21 00:11:36,-6
02/24/21 00:12:36,-2
02/24/21 00:13:37,-7
02/24/21 00:14:37,-3
02/24/21 00:15:39,-18
02/24/21 00:16:39,-4
02/24/21 00:17:39,-1
02/24/21 00:18:40,0
02/24/21 00:19:40,3
02/24/21 00:20:40,0
02/24/21 00:21:40,-11
02/24/21 00:22:40,1
02/24/21 00:23:40,0
02/24/21 00:24:40,-4
02/24/21 00:25:41,1
02/24/21 00:26:41,1
02/24/21 00:27:41,-3
02/24/21 00:28:41,-2
02/24/21 00:29:41,1
02/24/21 00:30:43,-1
02/24/21 00:31:44,0
02/24/21 00:32:44,3
02/24/21 00:33:44,-7
02/24/21 00:34:44,-6
02/24/21 00:35:44,-16
02/24/21 00:36:44,-6
02/24/21 00:37:44,-1
02/24/21 00:38:45,-7
02/24/21 00:39:45,-6
02/24/21 00:40:45,-6
02/24/21 00:41:45,0
02/24/21 00:42:45,-7
02/24/21 00:43:45,-5
02/24/21 00:44:45,1
02/24/21 00:45:48,-31
02/24/21 00:46:48,20
02/24/21 00:47:48,14
02/24/21 00:48:48,-21
02/24/21 00:49:48,0
02/24/21 00:50:48,1
02/24/21 00:51:48,-10
02/24/21 00:52:49,-29
02/24/21 00:53:49,-9
02/24/21 00:54:49,20
02/24/21 00:55:49,0
02/24/21 00:56:49,-1
02/24/21 00:57:50,4
02/24/21 00:58:50,-8
02/24/21 00:59:50,-7
02/24/21 01:00:50,-1
02/24/21 01:01:50,-9
02/24/21 01:02:50,1
02/24/21 01:03:51,0
02/24/21 01:04:51,-3
02/24/21 01:05:51,-3
02/24/21 01:06:51,1
02/24/21 01:07:52,-1
02/24/21 01:08:52,-3
02/24/21 01:09:52,-1
02/24/21 01:10:52,-2
02/24/21 01:11:52,2
02/24/21 01:12:53,-1
02/24/21 01:13:53,-1
02/24/21 01:14:53,-1
02/24/21 01:15:53,-3
02/24/21 01:16:53,-9
02/24/21 01:17:53,0
02/24/21 01:18:53,0
02/24/21 01:19:54,-3
02/24/21 01:20:54,-8
