timestamp,Infrared to Red Signal Ratio
07/15/21 00:43:31,28
07/15/21 00:44:31,4
07/15/21 00:45:31,-8
07/15/21 00:46:31,0
07/15/21 00:47:31,0
07/15/21 00:48:31,-1
07/15/21 00:49:31,5
07/15/21 00:50:32,1
07/15/21 00:51:32,0
07/15/21 00:52:32,6
07/15/21 00:53:32,0
07/15/21 00:54:32,0
07/15/21 00:55:32,14
07/15/21 00:56:32,31
07/15/21 00:57:33,-17
07/15/21 00:58:35,-26
07/15/21 00:59:35,-2
07/15/21 01:00:35,0
07/15/21 01:01:35,-3
07/15/21 01:02:35,5
07/15/21 01:03:36,-27
07/15/21 01:04:37,-8
07/15/21 01:05:37,0
07/15/21 01:06:37,-25
07/15/21 01:07:37,-17
07/15/21 01:08:37,0
07/15/21 01:09:37,0
07/15/21 01:10:38,0
07/15/21 01:11:38,-50
07/15/21 01:12:38,-18
07/15/21 01:13:41,0
07/15/21 01:14:42,2
07/15/21 01:15:42,0
07/15/21 01:16:42,-53
07/15/21 01:17:42,-4
07/15/21 01:18:42,-13
07/15/21 01:19:42,31
07/15/21 01:20:43,12
07/15/21 01:21:43,43
07/15/21 01:22:43,0
07/15/21 01:23:43,43
07/15/21 01:24:43,21
07/15/21 01:25:43,19
07/15/21 01:26:43,-26
07/15/21 01:27:44,0
07/15/21 01:28:44,15
07/15/21 01:29:47,25
07/15/21 01:30:47,0
07/15/21 01:31:47,-5
07/15/21 01:32:47,1
07/15/21 01:33:48,21
07/15/21 01:34:48,-30
07/15/21 01:35:48,0
07/15/21 01:36:48,7
07/15/21 01:37:48,4
07/15/21 01:38:48,0
07/15/21 01:39:48,0
07/15/21 01:40:49,12
07/15/21 01:41:49,17
07/15/21 01:42:49,9
07/15/21 01:43:49,1
07/15/21 01:44:49,0
07/15/21 01:45:50,1
07/15/21 01:46:50,0
07/15/21 01:47:50,0
07/15/21 01:48:50,0
07/15/21 01:49:50,0
07/15/21 01:50:50,0
07/15/21 01:51:51,0
07/15/21 01:52:51,0
07/15/21 01:53:51,0
07/15/21 01:54:51,0
07/15/21 01:55:51,0
07/15/21 01:56:51,0
07/15/21 01:57:51,0
07/15/21 01:58:52,0
07/15/21 01:59:53,0
07/15/21 02:00:53,0
07/15/21 02:01:53,0
07/15/21 02:02:53,0
07/15/21 02:03:53,0
07/15/21 02:04:54,0
07/15/21 02:05:54,0
07/15/21 02:06:54,0
07/15/21 02:07:54,0
07/15/21 02:08:56,0
07/15/21 02:09:56,-17
07/15/21 02:10:57,28
07/15/21 02:11:57,0
07/15/21 02:12:57,15
07/15/21 02:13:57,-46
07/15/21 02:14:59,-7
07/15/21 02:15:59,-1
07/15/21 02:17:00,-1
07/15/21 02:18:00,-15
07/15/21 02:19:00,0
07/15/21 02:20:00,27
07/15/21 02:21:00,52
07/15/21 02:22:00,39
07/15/21 02:23:00,7
07/15/21 02:24:01,59
07/15/21 02:25:01,20
07/15/21 02:26:01,30
07/15/21 02:27:01,0
07/15/21 02:28:01,19
07/15/21 02:29:01,-37
07/15/21 02:30:01,-5
07/15/21 02:31:04,0
07/15/21 02:32:04,37
07/15/21 02:33:04,-15
07/15/21 02:34:04,4
07/15/21 02:35:04,-9
07/15/21 02:36:04,33
07/15/21 02:37:05,-1
07/15/21 02:38:05,47
07/15/21 02:39:05,8
07/15/21 02:40:05,4
07/15/21 02:41:05,16
07/15/21 02:42:05,31
07/15/21 02:43:06,8
07/15/21 02:44:06,12
07/15/21 02:45:06,13
07/15/21 02:46:08,0
07/15/21 02:47:08,36
07/15/21 02:48:08,19
07/15/21 02:49:08,4
07/15/21 02:50:08,5
07/15/21 02:51:08,-31
07/15/21 02:52:09,9
07/15/21 02:53:09,-36
07/15/21 02:54:09,-25
07/15/21 02:55:09,0
07/15/21 02:56:09,-15
07/15/21 02:57:09,-23
07/15/21 02:58:09,0
07/15/21 02:59:10,-4
07/15/21 03:00:10,0
07/15/21 03:01:12,-13
07/15/21 03:02:12,5
07/15/21 03:03:13,4
07/15/21 03:04:13,-5
07/15/21 03:05:13,-9
07/15/21 03:06:13,-2
07/15/21 03:07:13,0
07/15/21 03:08:13,19
07/15/21 03:09:14,0
07/15/21 03:10:14,-41
07/15/21 03:11:14,-26
07/15/21 03:12:14,-23
07/15/21 03:13:14,-8
07/15/21 03:14:14,13
07/15/21 03:15:14,0
07/15/21 03:16:15,0
07/15/21 03:17:16,-13
07/15/21 03:18:16,4
07/15/21 03:19:16,-18
07/15/21 03:20:16,-1
07/15/21 03:21:16,51
07/15/21 03:22:16,3
07/15/21 03:23:16,0
07/15/21 03:24:17,0
07/15/21 03:25:17,0
07/15/21 03:26:17,0
07/15/21 03:27:17,0
07/15/21 03:28:17,0
07/15/21 03:29:17,0
07/15/21 03:30:18,0
07/15/21 03:31:18,0
07/15/21 03:32:20,0
07/15/21 03:33:20,0
07/15/21 03:34:21,0
07/15/21 03:35:21,-66
07/15/21 03:36:21,-63
07/15/21 03:37:21,0
07/15/21 03:38:21,21
07/15/21 03:39:21,-4
07/15/21 03:40:21,0
07/15/21 03:41:22,73
07/15/21 03:42:22,4
07/15/21 03:43:22,52
07/15/21 03:44:22,-24
07/15/21 03:45:22,-32
07/15/21 03:46:22,11
07/15/21 03:47:24,28
07/15/21 03:48:24,30
07/15/21 03:49:25,-52
07/15/21 03:50:25,-61
07/15/21 03:51:25,0
07/15/21 03:52:25,70
07/15/21 03:53:25,4
07/15/21 03:54:25,22
07/15/21 03:55:25,2
07/15/21 03:56:26,-39
07/15/21 03:57:26,-4
07/15/21 03:58:26,13
07/15/21 03:59:26,0
07/15/21 04:00:26,4
07/15/21 04:01:26,-16
07/15/21 04:02:28,0
07/15/21 04:03:28,0
07/15/21 04:04:28,0
07/15/21 04:05:29,0
07/15/21 04:06:29,0
07/15/21 04:07:29,0
07/15/21 04:08:29,0
07/15/21 04:09:29,0
07/15/21 04:10:29,-52
07/15/21 04:11:30,0
07/15/21 04:12:30,12
07/15/21 04:13:30,0
07/15/21 04:14:30,0
07/15/21 04:15:30,0
07/15/21 04:16:30,-4
07/15/21 04:17:32,-4
07/15/21 04:18:32,1
07/15/21 04:19:33,0
07/15/21 04:20:33,-29
07/15/21 04:21:33,1
07/15/21 04:22:33,-5
07/15/21 04:23:33,-19
07/15/21 04:24:33,10
07/15/21 04:25:33,4
07/15/21 04:26:34,-23
07/15/21 04:27:34,-7
07/15/21 04:28:34,-12
07/15/21 04:29:34,-2
07/15/21 04:30:34,0
07/15/21 04:31:34,-1
07/15/21 04:32:34,-8
07/15/21 04:33:35,-32
07/15/21 04:34:35,0
07/15/21 04:35:35,2
07/15/21 04:36:36,0
07/15/21 04:37:36,-4
07/15/21 04:38:36,-42
07/15/21 04:39:36,-2
07/15/21 04:40:36,-6
07/15/21 04:41:36,0
07/15/21 04:42:37,14
07/15/21 04:43:37,3
07/15/21 04:44:37,0
07/15/21 04:45:37,-4
07/15/21 04:46:37,-4
07/15/21 04:47:37,0
07/15/21 04:48:39,-5
07/15/21 04:49:39,-4
07/15/21 04:50:40,0
07/15/21 04:51:40,-3
07/15/21 04:52:40,76
07/15/21 04:53:40,-17
07/15/21 04:54:40,0
07/15/21 04:55:40,8
07/15/21 04:56:41,29
07/15/21 04:57:41,10
07/15/21 04:58:41,0
07/15/21 04:59:41,0
07/15/21 05:00:41,0
07/15/21 05:01:41,0
07/15/21 05:02:41,0
07/15/21 05:03:42,0
07/15/21 05:04:42,0
07/15/21 05:05:42,0
07/15/21 05:06:42,0
07/15/21 05:07:42,0
07/15/21 05:08:42,0
07/15/21 05:09:43,0
07/15/21 05:10:43,0
07/15/21 05:11:45,1
07/15/21 05:12:45,-44
07/15/21 05:13:45,-21
07/15/21 05:14:45,0
07/15/21 05:15:45,-59
07/15/21 05:16:46,-27
07/15/21 05:17:46,-2
07/15/21 05:18:46,30
07/15/21 05:19:46,0
07/15/21 05:20:46,0
07/15/21 05:21:46,0
07/15/21 05:22:46,0
07/15/21 05:23:47,0
07/15/21 05:24:47,0
07/15/21 05:25:47,0
07/15/21 05:26:47,0
07/15/21 05:27:47,0
07/15/21 05:28:47,0
07/15/21 05:29:47,0
07/15/21 05:30:48,0
07/15/21 05:31:48,0
07/15/21 05:32:48,0
07/15/21 05:33:48,0
07/15/21 05:34:50,0
07/15/21 05:35:50,0
07/15/21 05:36:50,0
07/15/21 05:37:51,0
07/15/21 05:38:51,0
07/15/21 05:39:51,0
07/15/21 05:40:51,-12
07/15/21 05:41:51,-64
07/15/21 05:42:51,0
07/15/21 05:43:52,0
07/15/21 05:44:52,0
07/15/21 05:45:52,0
07/15/21 05:46:52,0
07/15/21 05:47:52,0
07/15/21 05:48:52,0
07/15/21 05:49:52,0
07/15/21 05:50:53,0
07/15/21 05:51:53,0
07/15/21 05:52:53,0
07/15/21 05:53:53,0
07/15/21 05:54:53,0
07/15/21 05:55:53,0
07/15/21 05:56:53,0
07/15/21 05:57:54,0
07/15/21 05:58:54,3
07/15/21 05:59:54,-38
07/15/21 06:00:54,8
07/15/21 06:01:54,-17
07/15/21 06:02:54,-1
07/15/21 06:03:55,-10
07/15/21 06:04:55,-34
07/15/21 06:05:55,-6
07/15/21 06:06:55,-46
07/15/21 06:07:55,17
07/15/21 06:08:55,-6
07/15/21 06:09:55,0
07/15/21 06:10:56,0
07/15/21 06:11:56,0
07/15/21 06:12:56,0
07/15/21 06:13:56,0
07/15/21 06:14:56,0
07/15/21 06:15:56,0
07/15/21 06:16:56,0
07/15/21 06:17:57,0
07/15/21 06:18:57,0
07/15/21 06:19:57,0
07/15/21 06:20:57,0
07/15/21 06:21:57,0
07/15/21 06:22:57,0
07/15/21 06:23:58,0
07/15/21 06:24:58,-8
07/15/21 06:25:58,13
07/15/21 06:26:58,-15
07/15/21 06:27:58,2
07/15/21 06:28:58,7
07/15/21 06:29:58,-16
07/15/21 06:30:59,0
07/15/21 06:31:59,-26
07/15/21 06:32:59,-13
07/15/21 06:33:59,-1
07/15/21 06:34:59,-42
07/15/21 06:35:59,-1
07/15/21 06:36:59,0
07/15/21 06:38:00,56
07/15/21 06:39:00,-33
07/15/21 06:40:00,-43
07/15/21 06:41:00,65
07/15/21 06:42:00,4
07/15/21 06:43:00,-10
07/15/21 06:44:01,8
07/15/21 06:45:01,0
07/15/21 06:46:01,0
07/15/21 06:47:01,0
07/15/21 06:48:01,0
07/15/21 06:49:01,0
07/15/21 06:50:01,0
07/15/21 06:51:02,0
07/15/21 06:52:02,0
07/15/21 06:53:02,0
07/15/21 06:54:02,0
07/15/21 06:55:02,0
07/15/21 06:56:02,0
07/15/21 06:57:02,0
07/15/21 06:58:03,0
07/15/21 06:59:03,0
07/15/21 07:00:03,0
07/15/21 07:01:03,28
07/15/21 07:02:03,17
07/15/21 07:03:03,-13
07/15/21 07:04:04,35
07/15/21 07:05:04,55
07/15/21 07:06:04,0
07/15/21 07:07:04,31
07/15/21 07:08:04,29
07/15/21 07:09:04,49
07/15/21 07:10:04,48
07/15/21 07:11:05,4
07/15/21 07:12:05,8
07/15/21 07:13:05,-60
07/15/21 07:14:05,-32
07/15/21 07:15:05,0
07/15/21 07:16:05,16
07/15/21 07:17:06,-1
07/15/21 07:18:06,0
07/15/21 07:19:06,39
07/15/21 07:20:06,49
07/15/21 07:21:06,1
07/15/21 07:22:06,15
07/15/21 07:23:06,-10
07/15/21 07:24:07,5
07/15/21 07:25:07,4
07/15/21 07:26:07,-11
07/15/21 07:27:07,-31
07/15/21 07:28:07,21
07/15/21 07:29:07,-1
07/15/21 07:30:07,-1
07/15/21 07:31:08,9
07/15/21 07:32:08,-28
07/15/21 07:33:08,18
07/15/21 07:34:08,-2
07/15/21 07:35:08,5
07/15/21 07:36:08,-26
07/15/21 07:37:09,-1
07/15/21 07:38:09,-55
07/15/21 07:39:09,6
07/15/21 07:40:09,-5
07/15/21 07:41:09,7
07/15/21 07:42:09,15
07/15/21 07:43:09,-4
07/15/21 07:44:10,-8
07/15/21 07:45:10,-2
07/15/21 07:46:10,22
07/15/21 07:47:10,-73
07/15/21 07:48:10,0
07/15/21 07:49:10,0
07/15/21 07:50:10,0
07/15/21 07:51:11,0
07/15/21 07:52:11,0
07/15/21 07:53:11,0
07/15/21 07:54:11,0
07/15/21 07:55:11,0
07/15/21 07:56:11,-4
07/15/21 07:57:12,-3
07/15/21 07:58:12,0
07/15/21 07:59:12,0
07/15/21 08:00:12,0
07/15/21 08:01:12,0
07/15/21 08:02:12,0
07/15/21 08:03:12,0
07/15/21 08:04:13,0
07/15/21 08:05:13,0
07/15/21 08:06:13,-3
07/15/21 08:07:13,-17
07/15/21 08:08:13,-4
07/15/21 08:09:13,0
07/15/21 08:10:13,39
07/15/21 08:11:14,-4
07/15/21 08:12:14,17
07/15/21 08:13:14,0
07/15/21 08:14:14,-2
07/15/21 08:15:14,0
07/15/21 08:16:14,10
07/15/21 08:17:15,3
07/15/21 08:18:15,62
07/15/21 08:19:15,21
07/15/21 08:20:15,-17
07/15/21 08:21:15,81
07/15/21 08:22:15,4
07/15/21 08:23:15,-26
07/15/21 08:24:16,-4
07/15/21 08:25:16,56
07/15/21 08:26:16,65
07/15/21 08:27:16,0
07/15/21 08:28:16,-14
