timestamp,Infrared to Red Signal Ratio
07/16/21 00:17:01,-8
07/16/21 00:18:01,4
07/16/21 00:19:01,10
07/16/21 00:20:01,35
07/16/21 00:21:01,3
07/16/21 00:22:02,-12
07/16/21 00:23:02,-8
07/16/21 00:24:02,-13
07/16/21 00:25:02,0
07/16/21 00:26:02,-4
07/16/21 00:27:02,-4
07/16/21 00:28:03,16
07/16/21 00:29:03,-3
07/16/21 00:30:03,0
07/16/21 00:31:03,0
07/16/21 00:32:03,-6
07/16/21 00:33:03,15
07/16/21 00:34:03,58
07/16/21 00:35:04,0
07/16/21 00:36:04,-2
07/16/21 00:37:04,-17
07/16/21 00:38:04,10
07/16/21 00:39:04,0
07/16/21 00:40:04,-2
07/16/21 00:41:04,-10
07/16/21 00:42:05,0
07/16/21 00:43:05,14
07/16/21 00:44:05,0
07/16/21 00:45:05,-53
07/16/21 00:46:05,-13
07/16/21 00:47:05,3
07/16/21 00:48:06,0
07/16/21 00:49:06,8
07/16/21 00:50:06,-54
07/16/21 00:51:06,-16
07/16/21 00:52:06,9
07/16/21 00:53:06,46
07/16/21 00:54:06,-30
07/16/21 00:55:07,0
07/16/21 00:56:07,-2
07/16/21 00:57:07,-39
07/16/21 00:58:07,-17
07/16/21 00:59:07,-19
07/16/21 01:00:07,-39
07/16/21 01:01:07,1
07/16/21 01:02:08,13
07/16/21 01:03:08,-22
07/16/21 01:04:08,0
07/16/21 01:05:08,-39
07/16/21 01:06:08,-10
07/16/21 01:07:08,10
07/16/21 01:08:09,18
07/16/21 01:09:09,0
07/16/21 01:10:09,-35
07/16/21 01:11:09,-5
07/16/21 01:12:09,-11
07/16/21 01:13:09,-8
07/16/21 01:14:09,0
07/16/21 01:15:10,-58
07/16/21 01:16:10,0
07/16/21 01:17:10,-5
07/16/21 01:18:10,7
07/16/21 01:19:10,-30
07/16/21 01:20:10,-16
07/16/21 01:21:11,-25
07/16/21 01:22:11,0
07/16/21 01:23:11,-71
07/16/21 01:24:11,4
07/16/21 01:25:11,0
07/16/21 01:26:11,22
07/16/21 01:27:11,-1
07/16/21 01:28:12,0
07/16/21 01:29:12,0
07/16/21 01:30:12,0
07/16/21 01:31:12,-20
07/16/21 01:32:12,0
07/16/21 01:33:12,0
07/16/21 01:34:12,0
07/16/21 01:35:13,0
07/16/21 01:36:13,0
07/16/21 01:37:13,0
07/16/21 01:38:13,6
07/16/21 01:39:13,9
07/16/21 01:40:13,-8
07/16/21 01:41:14,-5
07/16/21 01:42:14,0
07/16/21 01:43:14,0
07/16/21 01:44:14,0
07/16/21 01:45:14,26
07/16/21 01:46:14,-17
07/16/21 01:47:14,0
07/16/21 01:48:15,0
07/16/21 01:49:15,4
07/16/21 01:50:15,-11
07/16/21 01:51:15,-1
07/16/21 01:52:15,11
07/16/21 01:53:15,0
07/16/21 01:54:15,-16
07/16/21 01:55:16,0
07/16/21 01:56:16,-12
07/16/21 01:57:16,0
07/16/21 01:58:16,17
07/16/21 01:59:16,-4
07/16/21 02:00:16,0
07/16/21 02:01:17,-47
07/16/21 02:02:17,-7
07/16/21 02:03:17,0
07/16/21 02:04:17,-4
07/16/21 02:05:17,-17
07/16/21 02:06:17,0
07/16/21 02:07:17,22
07/16/21 02:08:18,-21
07/16/21 02:09:18,-37
07/16/21 02:10:18,0
07/16/21 02:11:18,27
07/16/21 02:12:18,4
07/16/21 02:13:18,-18
07/16/21 02:14:18,-2
07/16/21 02:15:19,-1
07/16/21 02:16:19,43
07/16/21 02:17:19,0
07/16/21 02:18:19,4
07/16/21 02:19:19,0
07/16/21 02:20:19,0
07/16/21 02:21:20,0
07/16/21 02:22:20,-49
07/16/21 02:23:20,-11
07/16/21 02:24:20,39
07/16/21 02:25:20,0
07/16/21 02:26:20,0
07/16/21 02:27:20,1
07/16/21 02:28:21,0
07/16/21 02:29:21,5
07/16/21 02:30:21,0
07/16/21 02:31:21,30
07/16/21 02:32:21,2
07/16/21 02:33:21,-33
07/16/21 02:34:21,6
07/16/21 02:35:22,19
07/16/21 02:36:22,-8
