timestamp,Infrared to Red Signal Ratio
01/30/21 02:01:01,12
01/30/21 02:02:01,-32
01/30/21 02:03:01,-55
01/30/21 02:04:02,-54
01/30/21 02:05:02,-6
01/30/21 02:06:02,-34
01/30/21 02:07:02,0
01/30/21 02:08:02,-2
01/30/21 02:09:02,-25
01/30/21 02:10:03,-40
01/30/21 02:11:03,-9
01/30/21 02:12:03,0
01/30/21 02:13:03,3
01/30/21 02:14:03,-1
01/30/21 02:15:03,-15
01/30/21 02:16:03,-12
01/30/21 02:17:04,-3
01/30/21 02:18:04,33
01/30/21 02:19:04,-18
01/30/21 02:20:04,-2
01/30/21 02:21:04,10
01/30/21 02:22:04,-1
01/30/21 02:23:04,2
01/30/21 02:24:05,0
01/30/21 02:25:05,-18
01/30/21 02:26:05,-7
01/30/21 02:27:05,-3
01/30/21 02:28:05,-28
01/30/21 02:29:05,-38
01/30/21 02:30:06,0
01/30/21 02:31:06,-24
01/30/21 02:32:06,-1
01/30/21 02:33:06,0
01/30/21 02:34:06,0
01/30/21 02:35:06,-14
01/30/21 02:36:06,0
01/30/21 02:37:07,-7
01/30/21 02:38:07,-56
01/30/21 02:39:07,-1
01/30/21 02:40:07,-1
01/30/21 02:41:07,0
01/30/21 02:42:07,-1
01/30/21 02:43:07,-18
01/30/21 02:44:08,0
01/30/21 02:45:08,-1
01/30/21 02:46:08,0
01/30/21 02:47:08,-3
01/30/21 02:48:08,-2
01/30/21 02:49:08,2
01/30/21 02:50:09,0
01/30/21 02:51:09,-1
01/30/21 02:52:09,32
01/30/21 02:53:09,43
01/30/21 02:54:09,-14
01/30/21 02:55:09,-6
01/30/21 02:56:09,-11
01/30/21 02:57:10,-18
01/30/21 02:58:10,-1
01/30/21 02:59:10,-21
01/30/21 03:00:10,-1
01/30/21 03:01:10,50
01/30/21 03:02:10,-10
01/30/21 03:03:10,10
01/30/21 03:04:11,-1
01/30/21 03:05:11,4
01/30/21 03:06:11,-26
01/30/21 03:07:11,-14
01/30/21 03:08:11,-21
01/30/21 03:09:11,-9
01/30/21 03:10:12,-3
01/30/21 03:11:12,-3
01/30/21 03:12:12,-18
01/30/21 03:13:12,-5
01/30/21 03:14:12,1
01/30/21 03:15:12,-8
01/30/21 03:16:12,0
01/30/21 03:17:13,10
01/30/21 03:18:13,-6
01/30/21 03:19:13,-30
01/30/21 03:20:13,-33
01/30/21 03:21:13,-19
01/30/21 03:22:13,-13
01/30/21 03:23:13,-12
01/30/21 03:24:14,0
01/30/21 03:25:14,-4
01/30/21 03:26:14,-21
01/30/21 03:27:14,-2
01/30/21 03:28:14,-1
01/30/21 03:29:14,-3
01/30/21 03:30:15,-1
01/30/21 03:31:15,-2
01/30/21 03:32:15,-1
01/30/21 03:33:15,-1
01/30/21 03:34:15,-2
01/30/21 03:35:15,-5
01/30/21 03:36:15,0
01/30/21 03:37:16,0
01/30/21 03:38:16,-3
01/30/21 03:39:16,4
01/30/21 03:40:16,-8
01/30/21 03:41:16,0
01/30/21 03:42:16,0
01/30/21 03:43:16,-7
01/30/21 03:44:17,0
01/30/21 03:45:17,-3
01/30/21 03:46:17,-1
01/30/21 03:47:17,-9
01/30/21 03:48:17,-12
01/30/21 03:49:17,9
01/30/21 03:50:18,0
01/30/21 03:51:18,-6
01/30/21 03:52:18,-14
01/30/21 03:53:18,-16
01/30/21 03:54:18,-19
01/30/21 03:55:18,-12
01/30/21 03:56:18,-12
01/30/21 03:57:19,-3
01/30/21 03:58:19,-7
01/30/21 03:59:19,-1
01/30/21 04:00:19,-3
01/30/21 04:01:19,-2
01/30/21 04:02:19,-7
01/30/21 04:03:20,0
01/30/21 04:04:20,-1
01/30/21 04:05:20,0
01/30/21 04:06:20,-3
01/30/21 04:07:20,-9
01/30/21 04:08:20,0
01/30/21 04:09:20,7
01/30/21 04:10:21,0
01/30/21 04:11:21,7
01/30/21 04:12:21,5
01/30/21 04:13:21,9
01/30/21 04:14:21,-1
01/30/21 04:15:21,8
01/30/21 04:16:21,1
01/30/21 04:17:22,-1
01/30/21 04:18:22,-1
01/30/21 04:19:22,2
01/30/21 04:20:22,-9
01/30/21 04:21:22,0
01/30/21 04:22:22,-33
01/30/21 04:23:23,-20
01/30/21 04:24:23,-20
01/30/21 04:25:23,-2
01/30/21 04:26:23,-10
01/30/21 04:27:23,-1
01/30/21 04:28:23,-8
01/30/21 04:29:23,1
01/30/21 04:30:24,-4
01/30/21 04:31:24,-3
01/30/21 04:32:24,-1
01/30/21 04:33:24,1
01/30/21 04:34:24,0
01/30/21 04:35:24,1
01/30/21 04:36:24,1
01/30/21 04:37:25,-1
01/30/21 04:38:25,-2
01/30/21 04:39:25,-10
01/30/21 04:40:25,-10
01/30/21 04:41:25,-1
01/30/21 04:42:25,-1
01/30/21 04:43:26,-10
01/30/21 04:44:26,0
01/30/21 04:45:26,0
01/30/21 04:46:26,-4
01/30/21 04:47:26,-4
01/30/21 04:48:26,17
01/30/21 04:49:26,4
01/30/21 04:50:27,-4
01/30/21 04:51:27,-5
01/30/21 04:52:27,-7
01/30/21 04:53:27,0
01/30/21 04:54:27,15
01/30/21 04:55:27,0
01/30/21 04:56:27,1
01/30/21 04:57:28,-2
01/30/21 04:58:28,-2
01/30/21 04:59:28,-3
01/30/21 05:00:28,0
01/30/21 05:01:28,-3
01/30/21 05:02:28,9
01/30/21 05:03:29,2
01/30/21 05:04:29,2
01/30/21 05:05:29,2
01/30/21 05:06:29,-1
01/30/21 05:07:29,10
01/30/21 05:08:29,1
01/30/21 05:09:29,-3
01/30/21 05:10:30,0
01/30/21 05:11:30,4
01/30/21 05:12:30,13
01/30/21 05:13:30,-1
01/30/21 05:14:30,-2
01/30/21 05:15:30,6
