timestamp,Infrared to Red Signal Ratio
05/20/21 00:19:01,49
05/20/21 00:20:02,-5
05/20/21 00:21:02,-21
05/20/21 00:22:02,12
05/20/21 00:23:02,-43
05/20/21 00:24:02,-8
05/20/21 00:25:02,3
05/20/21 00:26:02,53
05/20/21 00:27:08,-15
05/20/21 00:28:08,16
05/20/21 00:29:08,-43
05/20/21 00:30:08,-12
05/20/21 00:31:29,-19
05/20/21 00:32:30,45
05/20/21 00:33:30,-43
05/20/21 00:34:30,12
05/20/21 00:35:30,-22
05/20/21 00:36:30,1
05/20/21 00:37:30,-3
05/20/21 00:38:30,0
05/20/21 00:39:31,-10
05/20/21 00:40:31,4
05/20/21 00:41:31,-1
05/20/21 00:42:32,3
05/20/21 00:43:32,0
05/20/21 00:44:32,-18
05/20/21 00:45:32,-27
05/20/21 00:46:33,14
05/20/21 00:47:33,-8
05/20/21 00:48:33,0
05/20/21 00:49:33,27
05/20/21 00:50:33,21
05/20/21 00:51:33,3
05/20/21 00:52:33,0
05/20/21 00:53:34,0
05/20/21 00:54:34,-1
05/20/21 00:55:34,-1
05/20/21 00:56:34,34
05/20/21 00:57:35,-23
05/20/21 00:58:35,6
05/20/21 00:59:35,17
05/20/21 01:00:35,11
05/20/21 01:01:35,1
05/20/21 01:02:35,-3
05/20/21 01:03:35,-42
05/20/21 01:04:36,33
05/20/21 01:05:36,-16
05/20/21 01:06:36,0
05/20/21 01:07:36,-3
05/20/21 01:08:36,0
05/20/21 01:09:36,7
05/20/21 01:10:36,0
05/20/21 01:11:37,3
05/20/21 01:12:38,0
05/20/21 01:13:38,0
05/20/21 01:14:38,-17
05/20/21 01:15:39,-29
05/20/21 01:16:39,-18
05/20/21 01:17:39,-5
05/20/21 01:18:39,0
05/20/21 01:19:39,32
05/20/21 01:20:39,0
05/20/21 01:21:40,0
05/20/21 01:22:40,-5
05/20/21 01:23:40,-4
05/20/21 01:24:40,-3
05/20/21 01:25:40,25
05/20/21 01:26:40,-49
05/20/21 01:27:42,-2
05/20/21 01:28:42,-20
05/20/21 01:29:42,32
05/20/21 01:30:43,-9
05/20/21 01:31:43,-43
05/20/21 01:32:43,2
05/20/21 01:33:43,29
05/20/21 01:34:43,-14
05/20/21 01:35:43,-4
05/20/21 01:36:43,-38
05/20/21 01:37:44,17
05/20/21 01:38:44,28
05/20/21 01:39:44,46
05/20/21 01:40:44,-2
05/20/21 01:41:44,0
05/20/21 01:42:45,0
05/20/21 01:43:46,-47
05/20/21 01:44:46,-26
05/20/21 01:45:46,26
05/20/21 01:46:46,5
05/20/21 01:47:46,4
05/20/21 01:48:46,34
05/20/21 01:49:47,13
05/20/21 01:50:47,37
05/20/21 01:51:47,1
05/20/21 01:52:47,-23
05/20/21 01:53:47,8
05/20/21 01:54:47,20
05/20/21 01:55:47,3
05/20/21 01:56:48,4
05/20/21 01:57:51,4
05/20/21 01:58:51,1
05/20/21 01:59:51,31
05/20/21 02:00:51,17
05/20/21 02:01:52,7
05/20/21 02:02:52,33
05/20/21 02:03:52,3
05/20/21 02:04:52,3
05/20/21 02:05:52,-34
05/20/21 02:06:52,0
05/20/21 02:07:52,17
05/20/21 02:08:53,33
05/20/21 02:09:53,8
05/20/21 02:10:53,0
05/20/21 02:11:53,-3
05/20/21 02:12:53,0
05/20/21 02:13:56,0
05/20/21 02:14:56,11
05/20/21 02:15:56,0
05/20/21 02:16:56,0
05/20/21 02:17:56,30
05/20/21 02:18:56,0
05/20/21 02:19:57,-1
05/20/21 02:20:57,3
05/20/21 02:21:57,-31
05/20/21 02:22:57,7
05/20/21 02:23:57,-4
05/20/21 02:24:57,20
05/20/21 02:25:57,8
05/20/21 02:26:58,0
05/20/21 02:27:58,3
05/20/21 02:28:59,2
05/20/21 02:29:59,21
05/20/21 02:30:59,-4
05/20/21 02:31:59,1
05/20/21 02:32:59,1
05/20/21 02:33:59,38
05/20/21 02:35:00,1
05/20/21 02:36:00,56
05/20/21 02:37:00,-3
05/20/21 02:38:00,4
05/20/21 02:39:00,11
05/20/21 02:40:00,61
05/20/21 02:41:00,-22
05/20/21 02:42:01,41
05/20/21 02:43:01,-29
05/20/21 02:44:03,-3
05/20/21 02:45:03,52
05/20/21 02:46:03,-26
05/20/21 02:47:03,-3
05/20/21 02:48:03,4
05/20/21 02:49:03,-26
05/20/21 02:50:04,6
05/20/21 02:51:04,-8
05/20/21 02:52:04,0
05/20/21 02:53:04,-30
05/20/21 02:54:04,0
05/20/21 02:55:04,0
05/20/21 02:56:04,0
05/20/21 02:57:05,0
05/20/21 02:58:05,0
05/20/21 02:59:07,0
05/20/21 03:00:08,0
05/20/21 03:01:08,0
05/20/21 03:02:08,0
05/20/21 03:03:08,0
05/20/21 03:04:08,0
05/20/21 03:05:08,0
05/20/21 03:06:08,0
05/20/21 03:07:09,0
05/20/21 03:08:09,0
05/20/21 03:09:09,0
05/20/21 03:10:09,0
05/20/21 03:11:09,0
05/20/21 03:12:09,0
05/20/21 03:13:09,0
05/20/21 03:14:11,0
05/20/21 03:15:11,0
05/20/21 03:16:11,2
05/20/21 03:17:11,0
05/20/21 03:18:11,3
05/20/21 03:19:11,-24
05/20/21 03:20:12,0
05/20/21 03:21:12,-25
05/20/21 03:22:12,0
05/20/21 03:23:12,-47
05/20/21 03:24:12,12
05/20/21 03:25:12,0
05/20/21 03:26:12,-1
05/20/21 03:27:13,0
05/20/21 03:28:13,4
05/20/21 03:29:14,-3
05/20/21 03:30:14,8
05/20/21 03:31:15,-4
05/20/21 03:32:15,-1
05/20/21 03:33:15,-15
05/20/21 03:34:15,-26
05/20/21 03:35:15,-1
05/20/21 03:36:15,4
05/20/21 03:37:16,-2
05/20/21 03:38:16,0
05/20/21 03:39:16,12
05/20/21 03:40:16,22
05/20/21 03:41:16,57
05/20/21 03:42:16,62
05/20/21 03:43:16,-12
05/20/21 03:44:17,6
05/20/21 03:45:19,0
05/20/21 03:46:19,27
05/20/21 03:47:20,-8
05/20/21 03:48:20,0
05/20/21 03:49:20,30
05/20/21 03:50:20,4
05/20/21 03:51:20,0
05/20/21 03:52:20,8
05/20/21 03:53:21,2
05/20/21 03:54:21,8
05/20/21 03:55:21,-17
05/20/21 03:56:21,-1
05/20/21 03:57:21,32
05/20/21 03:58:21,-18
05/20/21 03:59:21,-1
05/20/21 04:00:23,10
05/20/21 04:01:24,-17
05/20/21 04:02:24,-7
05/20/21 04:03:24,-9
05/20/21 04:04:24,-2
05/20/21 04:05:24,10
05/20/21 04:06:24,-44
05/20/21 04:07:25,23
05/20/21 04:08:25,35
05/20/21 04:09:25,-39
05/20/21 04:10:25,-32
05/20/21 04:11:25,-1
05/20/21 04:12:25,12
05/20/21 04:13:25,-1
05/20/21 04:14:26,0
05/20/21 04:15:28,-2
05/20/21 04:16:28,24
05/20/21 04:17:28,0
05/20/21 04:18:29,-6
05/20/21 04:19:29,-21
05/20/21 04:20:29,10
05/20/21 04:21:29,-25
05/20/21 04:22:29,0
05/20/21 04:23:29,-52
05/20/21 04:24:29,-8
05/20/21 04:25:30,3
05/20/21 04:26:30,29
05/20/21 04:27:30,-4
05/20/21 04:28:30,0
05/20/21 04:29:30,0
05/20/21 04:30:32,0
05/20/21 04:31:33,-30
05/20/21 04:32:33,-4
05/20/21 04:33:33,0
05/20/21 04:34:33,31
05/20/21 04:35:33,-82
05/20/21 04:36:33,-28
05/20/21 04:37:33,-2
05/20/21 04:38:34,0
05/20/21 04:39:34,-12
05/20/21 04:40:34,0
05/20/21 04:41:34,0
05/20/21 04:42:34,1
05/20/21 04:43:34,6
05/20/21 04:44:35,-2
05/20/21 04:45:35,-8
05/20/21 04:46:36,36
05/20/21 04:47:36,0
05/20/21 04:48:36,0
05/20/21 04:49:36,47
05/20/21 04:50:36,3
05/20/21 04:51:36,0
05/20/21 04:52:37,43
05/20/21 04:53:37,26
05/20/21 04:54:37,26
05/20/21 04:55:37,39
05/20/21 04:56:37,17
05/20/21 04:57:37,0
05/20/21 04:58:37,-26
05/20/21 04:59:38,26
05/20/21 05:00:37,0
05/20/21 05:01:37,4
05/20/21 05:02:37,0
05/20/21 05:03:38,0
05/20/21 05:04:38,11
05/20/21 05:05:38,2
05/20/21 05:06:38,18
05/20/21 05:07:38,-13
05/20/21 05:08:38,0
05/20/21 05:09:38,11
05/20/21 05:10:39,0
05/20/21 05:11:39,21
05/20/21 05:12:39,1
05/20/21 05:13:39,0
05/20/21 05:14:39,12
05/20/21 05:15:39,13
05/20/21 05:16:39,0
05/20/21 05:17:39,3
05/20/21 05:18:40,59
05/20/21 05:19:40,12
05/20/21 05:20:40,20
05/20/21 05:21:40,14
05/20/21 05:22:40,-21
05/20/21 05:23:40,-1
05/20/21 05:24:40,7
05/20/21 05:25:41,0
05/20/21 05:26:41,5
05/20/21 05:27:41,-2
05/20/21 05:28:41,1
05/20/21 05:29:41,4
05/20/21 05:30:41,10
05/20/21 05:31:42,51
05/20/21 05:32:43,-4
05/20/21 05:33:43,5
05/20/21 05:34:43,50
05/20/21 05:35:43,7
05/20/21 05:36:43,0
05/20/21 05:37:43,20
05/20/21 05:38:43,30
05/20/21 05:39:44,17
05/20/21 05:40:44,35
05/20/21 05:41:44,17
05/20/21 05:42:44,9
05/20/21 05:43:44,6
05/20/21 05:44:44,16
05/20/21 05:45:44,0
05/20/21 05:46:44,13
05/20/21 05:47:44,0
05/20/21 05:48:44,0
05/20/21 05:49:45,0
05/20/21 05:50:45,0
05/20/21 05:51:45,0
05/20/21 05:52:45,0
05/20/21 05:53:45,0
05/20/21 05:54:45,0
05/20/21 05:55:46,-24
05/20/21 05:56:46,22
05/20/21 05:57:46,0
05/20/21 05:58:46,4
05/20/21 05:59:46,0
05/20/21 06:00:46,-17
05/20/21 06:01:46,3
05/20/21 06:02:46,4
05/20/21 06:03:46,21
05/20/21 06:04:47,30
05/20/21 06:05:47,-35
05/20/21 06:06:47,0
05/20/21 06:07:47,-6
05/20/21 06:08:47,1
05/20/21 06:09:47,27
05/20/21 06:10:47,27
05/20/21 06:11:48,37
05/20/21 06:12:48,4
05/20/21 06:13:48,15
05/20/21 06:14:48,0
05/20/21 06:15:48,0
05/20/21 06:16:49,0
05/20/21 06:17:49,-17
05/20/21 06:18:49,4
05/20/21 06:19:49,-4
05/20/21 06:20:50,2
05/20/21 06:21:50,-3
05/20/21 06:22:50,-18
05/20/21 06:23:50,5
05/20/21 06:24:50,0
05/20/21 06:25:50,0
05/20/21 06:26:50,0
05/20/21 06:27:51,35
05/20/21 06:28:51,0
05/20/21 06:29:51,2
05/20/21 06:30:51,-16
05/20/21 06:31:51,-23
05/20/21 06:32:52,0
05/20/21 06:33:52,-13
05/20/21 06:34:52,-5
05/20/21 06:35:52,0
05/20/21 06:36:52,0
05/20/21 06:37:53,0
05/20/21 06:38:53,0
05/20/21 06:39:53,0
05/20/21 06:40:53,25
05/20/21 06:41:53,0
05/20/21 06:42:53,0
05/20/21 06:43:53,0
05/20/21 06:44:54,0
05/20/21 06:45:54,0
05/20/21 06:46:54,0
05/20/21 06:47:53,0
05/20/21 06:48:54,0
05/20/21 06:49:54,0
05/20/21 06:50:54,0
05/20/21 06:51:54,0
05/20/21 06:52:54,0
05/20/21 06:53:54,0
05/20/21 06:54:54,0
05/20/21 06:55:55,-12
05/20/21 06:56:55,-4
05/20/21 06:57:55,-3
05/20/21 06:58:55,0
05/20/21 06:59:55,2
05/20/21 07:00:55,10
05/20/21 07:01:55,0
05/20/21 07:02:55,43
05/20/21 07:03:56,20
05/20/21 07:04:56,0
05/20/21 07:05:56,0
05/20/21 07:06:56,17
05/20/21 07:07:56,22
05/20/21 07:08:56,11
05/20/21 07:09:57,30
05/20/21 07:10:57,-65
05/20/21 07:11:57,18
05/20/21 07:12:57,1
05/20/21 07:13:57,11
05/20/21 07:14:57,0
05/20/21 07:15:57,0
05/20/21 07:16:58,-75
05/20/21 07:17:58,0
05/20/21 07:18:58,4
05/20/21 07:19:58,0
05/20/21 07:20:58,-11
05/20/21 07:21:58,-48
05/20/21 07:22:58,-1
05/20/21 07:23:59,-2
05/20/21 07:24:59,4
05/20/21 07:25:59,0
05/20/21 07:26:59,28
05/20/21 07:27:59,0
05/20/21 07:28:59,-2
05/20/21 07:29:59,-14
05/20/21 07:31:00,0
05/20/21 07:32:00,-15
05/20/21 07:33:00,26
05/20/21 07:34:01,-30
05/20/21 07:35:01,0
05/20/21 07:36:01,0
05/20/21 07:37:01,0
05/20/21 07:38:01,-14
05/20/21 07:39:01,0
05/20/21 07:40:03,0
05/20/21 07:41:03,8
05/20/21 07:42:03,0
05/20/21 07:43:04,0
05/20/21 07:44:04,0
05/20/21 07:45:04,-3
05/20/21 07:46:04,-5
05/20/21 07:47:05,0
05/20/21 07:48:05,-3
05/20/21 07:49:08,-69
05/20/21 07:50:08,0
05/20/21 07:51:08,6
05/20/21 07:52:08,27
05/20/21 07:53:08,-18
05/20/21 07:54:08,-38
05/20/21 07:55:08,-8
05/20/21 07:56:09,0
05/20/21 07:57:09,-13
05/20/21 07:58:09,-11
05/20/21 07:59:09,0
05/20/21 08:00:09,-11
05/20/21 08:01:09,72
05/20/21 08:02:09,-15
05/20/21 08:03:10,2
05/20/21 08:04:09,8
05/20/21 08:05:10,60
05/20/21 08:06:10,-2
05/20/21 08:07:10,13
05/20/21 08:08:10,0
05/20/21 08:09:10,4
05/20/21 08:10:10,-13
