timestamp,Infrared to Red Signal Ratio
02/14/21 03:09:32,2
02/14/21 03:10:32,11
02/14/21 03:11:32,0
02/14/21 03:12:32,-7
02/14/21 03:13:32,0
02/14/21 03:14:32,0
02/14/21 03:15:32,-8
02/14/21 03:16:33,0
02/14/21 03:17:33,0
02/14/21 03:18:33,-4
02/14/21 03:19:33,0
02/14/21 03:20:33,2
02/14/21 03:21:33,0
02/14/21 03:22:33,-3
02/14/21 03:23:33,2
02/14/21 03:24:33,-5
02/14/21 03:25:34,0
02/14/21 03:26:34,0
02/14/21 03:27:34,-1
02/14/21 03:28:34,0
02/14/21 03:29:34,18
02/14/21 03:30:34,0
02/14/21 03:31:35,21
02/14/21 03:32:35,-23
02/14/21 03:33:35,-16
02/14/21 03:34:35,1
02/14/21 03:35:36,-12
02/14/21 03:36:36,-4
02/14/21 03:37:36,2
02/14/21 03:38:36,-4
02/14/21 03:39:36,2
02/14/21 03:40:36,-15
02/14/21 03:41:36,-19
02/14/21 03:42:37,-2
02/14/21 03:43:37,-6
02/14/21 03:44:37,5
02/14/21 03:45:37,-59
02/14/21 03:46:37,0
02/14/21 03:47:37,9
02/14/21 03:48:37,-1
02/14/21 03:49:38,-6
02/14/21 03:50:38,0
02/14/21 03:51:38,0
02/14/21 03:52:38,-6
02/14/21 03:53:38,0
02/14/21 03:54:39,1
02/14/21 03:55:39,3
02/14/21 03:56:39,0
02/14/21 03:57:39,0
02/14/21 03:58:39,-21
02/14/21 03:59:39,4
02/14/21 04:00:39,-10
02/14/21 04:01:40,43
02/14/21 04:02:40,-9
02/14/21 04:03:40,12
02/14/21 04:04:40,13
02/14/21 04:05:41,-2
02/14/21 04:06:41,-14
02/14/21 04:07:41,-5
02/14/21 04:08:41,-15
02/14/21 04:09:41,-10
02/14/21 04:10:41,1
02/14/21 04:11:42,-1
02/14/21 04:12:42,4
02/14/21 04:13:42,-13
02/14/21 04:14:42,-1
02/14/21 04:15:42,-1
02/14/21 04:16:42,-2
02/14/21 04:17:42,-13
02/14/21 04:18:43,-1
02/14/21 04:19:43,-28
02/14/21 04:20:43,-3
02/14/21 04:21:43,0
02/14/21 04:22:43,3
02/14/21 04:23:43,13
02/14/21 04:24:43,-1
02/14/21 04:25:43,1
02/14/21 04:26:44,-15
02/14/21 04:27:44,-1
02/14/21 04:28:44,11
02/14/21 04:29:44,-2
02/14/21 04:30:44,-17
02/14/21 04:31:44,-38
02/14/21 04:32:44,-1
02/14/21 04:33:45,-4
02/14/21 04:34:45,7
02/14/21 04:35:45,0
02/14/21 04:36:46,-31
02/14/21 04:37:46,-10
02/14/21 04:38:46,-24
02/14/21 04:39:46,12
02/14/21 04:40:46,-4
02/14/21 04:41:46,-10
02/14/21 04:42:47,-11
02/14/21 04:43:47,-2
02/14/21 04:44:47,3
02/14/21 04:45:47,-20
02/14/21 04:46:47,0
02/14/21 04:47:47,13
02/14/21 04:48:48,-16
02/14/21 04:49:48,25
02/14/21 04:50:48,-10
02/14/21 04:51:48,14
02/14/21 04:52:52,-16
02/14/21 04:53:52,-75
02/14/21 04:54:52,21
02/14/21 04:55:53,-4
02/14/21 04:56:53,0
02/14/21 04:57:53,0
02/14/21 04:58:53,-1
02/14/21 04:59:53,7
02/14/21 05:00:53,33
02/14/21 05:01:53,-80
02/14/21 05:02:54,-52
02/14/21 05:03:54,-7
02/14/21 05:04:54,0
02/14/21 05:05:54,-3
02/14/21 05:06:54,-17
02/14/21 05:07:53,57
02/14/21 05:08:54,-1
02/14/21 05:09:54,7
02/14/21 05:10:54,-3
02/14/21 05:11:54,-3
02/14/21 05:12:54,-1
02/14/21 05:13:54,-3
02/14/21 05:14:54,-1
02/14/21 05:15:55,-3
02/14/21 05:16:55,2
02/14/21 05:17:55,0
02/14/21 05:18:55,-1
02/14/21 05:19:55,-3
02/14/21 05:20:55,-5
